      #Energy        TDOS
     -20.36080       0.00000
     -20.32680       0.00000
     -20.29180       0.00000
     -20.25680       0.00000
     -20.22180       0.00000
     -20.18680       0.00000
     -20.15180       0.00017
     -20.11680       0.00881
     -20.08180       0.19170
     -20.04680       1.83600
     -20.01180       8.20500
     -19.97680      17.76000
     -19.94180      18.46000
     -19.90680       8.80700
     -19.87280       1.83600
     -19.83780       0.16070
     -19.80280       0.00575
     -19.76780       0.00070
     -19.73280       0.02794
     -19.69780       0.51280
     -19.66280       3.93200
     -19.62780      13.05000
     -19.59280      19.66000
     -19.55780      14.17000
     -19.52280       5.30100
     -19.48780       3.28200
     -19.45280       9.46300
     -19.41880      17.81000
     -19.38380      17.91000
     -19.34880      13.90000
     -19.31380      16.43000
     -19.27880      18.64000
     -19.24380      12.43000
     -19.20880       4.43700
     -19.17380       0.79290
     -19.13880       0.06531
     -19.10380       0.00232
     -19.06880       0.00003
     -19.03380       0.00000
     -18.99880       0.00000
     -18.96480       0.00000
     -18.92980       0.00000
     -18.89480       0.00038
     -18.85980       0.02127
     -18.82480       0.47190
     -18.78980       4.17500
     -18.75480      14.89000
     -18.71980      21.59000
     -18.68480      12.76000
     -18.64980       3.06000
     -18.61480       0.29550
     -18.57980       0.01136
     -18.54480       0.00017
     -18.51080       0.00000
     -18.47580       0.00001
     -18.44080       0.00074
     -18.40580       0.02261
     -18.37080       0.28400
     -18.33580       1.51900
     -18.30080       3.68500
     -18.26580       4.60500
     -18.23080       3.85100
     -18.19580       3.06400
     -18.16080       2.94100
     -18.12580       3.85500
     -18.09180       5.64700
     -18.05680       7.26700
     -18.02180       8.39100
     -17.98680       8.46800
     -17.95180       7.28100
     -17.91680       6.09500
     -17.88180       5.90500
     -17.84680       8.90800
     -17.81180      13.66000
     -17.77680      13.86000
     -17.74180      13.30000
     -17.70680      19.13000
     -17.67180      19.21000
     -17.63780       9.31500
     -17.60280       4.59200
     -17.56780       8.88300
     -17.53280      12.29000
     -17.49780       8.82900
     -17.46280       4.47000
     -17.42780       2.62800
     -17.39280       2.08200
     -17.35780       1.89200
     -17.32280       1.81100
     -17.28780       1.78800
     -17.25280       1.82900
     -17.21780       2.00000
     -17.18380       2.39100
     -17.14880       3.14100
     -17.11380       5.38000
     -17.07880       9.27200
     -17.04380      10.81000
     -17.00880       8.81900
     -16.97380       6.86000
     -16.93880       6.30500
     -16.90380       5.58300
     -16.86880       3.29700
     -16.83380       1.00700
     -16.79880       0.14020
     -16.76380       0.01070
     -16.72980       0.06008
     -16.69480       0.64500
     -16.65980       2.98100
     -16.62480       6.16700
     -16.58980       6.33200
     -16.55480       4.86700
     -16.51980       6.33000
     -16.48480      10.23000
     -16.44980      11.09000
     -16.41480       6.49400
     -16.37980       1.83800
     -16.34480       0.39120
     -16.30980       1.28300
     -16.27580       4.57500
     -16.24080       8.63000
     -16.20580      10.53000
     -16.17080       9.45700
     -16.13580       6.49500
     -16.10080       4.55100
     -16.06580       4.55400
     -16.03080       5.00600
     -15.99580       6.14700
     -15.96080      10.73000
     -15.92580      16.68000
     -15.89080      15.87000
     -15.85580       7.84400
     -15.82180       1.83100
     -15.78680       0.19410
     -15.75180       0.11840
     -15.71680       1.03200
     -15.68180       4.71100
     -15.64680      12.05000
     -15.61180      18.11000
     -15.57680      14.88000
     -15.54180       7.95800
     -15.50680       9.27400
     -15.47180      16.44000
     -15.43680      18.44000
     -15.40280      13.54000
     -15.36780       9.19900
     -15.33280       5.98400
     -15.29780       3.77200
     -15.26280       3.63000
     -15.22780       5.77800
     -15.19280       9.74700
     -15.15780      12.93000
     -15.12280      16.06000
     -15.08780      18.84000
     -15.05280      15.62000
     -15.01780       8.34400
     -14.98280       3.95300
     -14.94880       5.73500
     -14.91380       8.95300
     -14.87880       9.39700
     -14.84380      10.80000
     -14.80880      11.64000
     -14.77380       7.19400
     -14.73880       2.83400
     -14.70380       3.58300
     -14.66880       8.02300
     -14.63380      12.52000
     -14.59880      13.52000
     -14.56380      10.87000
     -14.52880       6.04800
     -14.49480       1.83900
     -14.45980       0.25710
     -14.42480       0.01527
     -14.38980       0.00037
     -14.35480       0.00000
     -14.31980       0.00000
     -14.28480       0.00000
     -14.24980       0.00001
     -14.21480       0.00075
     -14.17980       0.03489
     -14.14480       0.65340
     -14.10980       4.98600
     -14.07480      15.76000
     -14.04080      21.12000
     -14.00580      13.77000
     -13.97080      11.13000
     -13.93580      16.68000
     -13.90080      16.73000
     -13.86580       9.71700
     -13.83080       3.29700
     -13.79580       0.62770
     -13.76080       0.52950
     -13.72580       3.38400
     -13.69080      11.38000
     -13.65580      18.91000
     -13.62080      15.62000
     -13.58680       6.23300
     -13.55180       1.14200
     -13.51680       0.09132
     -13.48180       0.00323
     -13.44680       0.00979
     -13.41180       0.22980
     -13.37680       2.32900
     -13.34180      10.31000
     -13.30680      20.07000
     -13.27180      17.05000
     -13.23680       6.23900
     -13.20180       0.96510
     -13.16680       0.06189
     -13.13280       0.00162
     -13.09780       0.00002
     -13.06280       0.00000
     -13.02780       0.00008
     -12.99280       0.00500
     -12.95780       0.12380
     -12.92280       1.30200
     -12.88780       5.92900
     -12.85280      12.05000
     -12.81780      12.15000
     -12.78280       9.93700
     -12.74780      13.88000
     -12.71380      18.51000
     -12.67880      14.55000
     -12.64380       7.22100
     -12.60880       4.56600
     -12.57380       6.50000
     -12.53880       8.65300
     -12.50380       9.53800
     -12.46880      12.16000
     -12.43380      14.43000
     -12.39880      10.71000
     -12.36380       5.23700
     -12.32880       2.73600
     -12.29380       1.28200
     -12.25980       0.31880
     -12.22480       0.03610
     -12.18980       0.03292
     -12.15480       0.36220
     -12.11980       2.00300
     -12.08480       6.51600
     -12.04980      14.13000
     -12.01480      18.02000
     -11.97980      12.04000
     -11.94480       5.56500
     -11.90980       5.51200
     -11.87480       8.90200
     -11.83980      14.10000
     -11.80580      15.79000
     -11.77080       9.01800
     -11.73580       2.41200
     -11.70080       1.01200
     -11.66580       2.42600
     -11.63080       3.88900
     -11.59580       4.24000
     -11.56080       5.26600
     -11.52580       9.66500
     -11.49080      16.13000
     -11.45580      16.86000
     -11.42080      13.71000
     -11.38580      14.48000
     -11.35180      14.17000
     -11.31680       9.60000
     -11.28180       7.96500
