#K-Path  Band-1   Band-2   Band-3   Band-4      ...   Band-n
  0.0000  -23.5598  -23.5321  -22.5975  -21.1400  -20.8538  -20.0060  -19.5775  -19.3849  -19.2606  -18.7386  -18.3139  -17.9562  -17.6981  -17.1566  -16.9922  -16.6178  -16.0391  -15.9875  -15.6753  -15.5160  -15.3861  -15.1071  -14.8277  -14.5625  -14.0669  -13.9517  -13.6881  -13.3352  -12.7150  -12.5673  -12.3384  -12.1034  -11.9208  -11.6672  -11.4896  -11.1119  -11.0341  -10.7452  -10.5114  -10.3972  -10.1210  -10.0671   -9.8665   -9.7924   -9.7676   -9.4219   -9.2345   -9.0680   -9.0309   -8.8714   -8.6121   -8.3847   -8.1563   -8.1525   -7.9293   -7.8371   -7.5221   -7.3266   -7.3074   -7.1429   -6.9947   -6.8454   -6.7872   -6.7241   -6.5840   -6.3367   -6.3060   -6.2045   -6.1766   -6.0012   -5.7777   -5.7476   -5.6401   -5.5385   -5.4197   -5.0188   -4.9271   -4.7309   -4.6844   -4.6488   -4.5501   -4.3629   -4.3116   -4.2787   -4.1616   -3.9245   -3.7583   -3.5987   -3.4457   -3.3387   -3.2808   -3.2471   -3.0355   -2.8329   -2.7883   -2.7182   -2.3573   -2.1306   -1.8617   -1.5648   -1.5064   -1.2991   -1.0784   -0.9198   -0.8691   -0.7748   -0.4812   -0.1998    0.1353    0.3722    1.0040    1.4088    1.7834    2.1104    2.3642    2.7691    3.1007    3.5376    3.5514    4.0187    4.4855    4.5934    4.6703    4.6925    4.8327    4.9037    5.0097    5.8156    6.1993    6.2730    6.6765    6.7093    6.8089    7.3573    7.4508    7.7786
  0.0072  -23.5598  -23.5321  -22.5975  -21.1400  -20.8538  -20.0059  -19.5776  -19.3850  -19.2607  -18.7386  -18.3135  -17.9559  -17.6981  -17.1585  -16.9905  -16.6183  -16.0394  -15.9875  -15.6747  -15.5159  -15.3861  -15.1071  -14.8277  -14.5627  -14.0669  -13.9519  -13.6879  -13.3351  -12.7152  -12.5672  -12.3397  -12.1027  -11.9206  -11.6667  -11.4892  -11.1137  -11.0328  -10.7453  -10.5115  -10.3970  -10.1212  -10.0671   -9.8671   -9.7924   -9.7672   -9.4219   -9.2349   -9.0681   -9.0311   -8.8710   -8.6123   -8.3841   -8.1563   -8.1527   -7.9296   -7.8370   -7.5219   -7.3268   -7.3072   -7.1423   -6.9947   -6.8458   -6.7870   -6.7238   -6.5841   -6.3366   -6.3066   -6.2047   -6.1767   -6.0018   -5.7767   -5.7489   -5.6392   -5.5384   -5.4193   -5.0184   -4.9275   -4.7309   -4.6843   -4.6496   -4.5494   -4.3635   -4.3109   -4.2818   -4.1586   -3.9247   -3.7583   -3.5989   -3.4457   -3.3422   -3.2805   -3.2437   -3.0360   -2.8330   -2.7884   -2.7174   -2.3573   -2.1306   -1.8618   -1.5646   -1.5064   -1.2991   -1.0797   -0.9198   -0.8691   -0.7742   -0.4813   -0.1997    0.1358    0.3722    1.0036    1.4089    1.7838    2.1105    2.3642    2.7689    3.1008    3.5370    3.5670    4.0536    4.4829    4.5882    4.6442    4.6863    4.8096    4.8846    4.9672    6.1113    6.1519    6.1786    6.4282    6.5498    7.0680    7.2765    7.3720    7.6314
  0.0143  -23.5598  -23.5321  -22.5975  -21.1400  -20.8537  -20.0057  -19.5778  -19.3852  -19.2611  -18.7386  -18.3126  -17.9550  -17.6980  -17.1641  -16.9858  -16.6195  -16.0403  -15.9875  -15.6730  -15.5156  -15.3862  -15.1069  -14.8278  -14.5631  -14.0668  -13.9524  -13.6873  -13.3348  -12.7158  -12.5669  -12.3438  -12.1008  -11.9199  -11.6652  -11.4880  -11.1186  -11.0290  -10.7456  -10.5115  -10.3962  -10.1216  -10.0671   -9.8689   -9.7924   -9.7660   -9.4218   -9.2361   -9.0681   -9.0318   -8.8698   -8.6129   -8.3824   -8.1564   -8.1533   -7.9304   -7.8368   -7.5211   -7.3274   -7.3067   -7.1406   -6.9946   -6.8471   -6.7866   -6.7228   -6.5844   -6.3365   -6.3082   -6.2050   -6.1770   -6.0035   -5.7738   -5.7526   -5.6364   -5.5383   -5.4183   -5.0172   -4.9289   -4.7309   -4.6840   -4.6517   -4.5473   -4.3651   -4.3089   -4.2904   -4.1504   -3.9251   -3.7583   -3.5996   -3.4457   -3.3514   -3.2797   -3.2346   -3.0376   -2.8332   -2.7887   -2.7152   -2.3571   -2.1308   -1.8622   -1.5640   -1.5064   -1.2989   -1.0837   -0.9199   -0.8692   -0.7723   -0.4818   -0.1994    0.1375    0.3722    1.0022    1.4094    1.7850    2.1110    2.3643    2.7683    3.1012    3.5370    3.5367    4.4842    4.5500    4.6375    4.6909    4.8059    4.8771    4.9005    5.9439    6.1827    6.2396    6.3537    6.7168    6.8973    7.1407    7.2707    7.5705    8.0106
  0.0215  -23.5598  -23.5321  -22.5975  -21.1401  -20.8536  -20.0054  -19.5781  -19.3856  -19.2617  -18.7386  -18.3110  -17.9535  -17.6978  -17.1727  -16.9787  -16.6214  -16.0419  -15.9873  -15.6703  -15.5149  -15.3862  -15.1066  -14.8280  -14.5637  -14.0667  -13.9532  -13.6863  -13.3344  -12.7168  -12.5663  -12.3502  -12.0978  -11.9187  -11.6627  -11.4860  -11.1258  -11.0235  -10.7461  -10.5115  -10.3948  -10.1224  -10.0671   -9.8718   -9.7924   -9.7641   -9.4216   -9.2380   -9.0681   -9.0329   -8.8676   -8.6139   -8.3797   -8.1565   -8.1542   -7.9317   -7.8364   -7.5198   -7.3284   -7.3059   -7.1377   -6.9945   -6.8490   -6.7860   -6.7211   -6.5849   -6.3362   -6.3110   -6.2055   -6.1776   -6.0062   -5.7691   -5.7584   -5.6323   -5.5380   -5.4166   -5.0151   -4.9311   -4.7310   -4.6835   -4.6549   -4.5442   -4.3675   -4.3058   -4.3027   -4.1386   -3.9257   -3.7583   -3.6006   -3.4457   -3.3642   -3.2783   -3.2219   -3.0403   -2.8336   -2.7891   -2.7114   -2.3567   -2.1310   -1.8629   -1.5631   -1.5064   -1.2986   -1.0901   -0.9200   -0.8695   -0.7691   -0.4825   -0.1989    0.1403    0.3722    0.9999    1.4101    1.7871    2.1118    2.3645    2.7675    3.1005    3.5244    3.5378    3.8549    4.2248    4.4822    4.5335    4.6461    4.7136    4.8305    4.9033    5.0514    6.1907    6.2038    6.4771    6.8173    6.8961    6.9870    7.2384    7.8268
  0.0286  -23.5598  -23.5321  -22.5975  -21.1401  -20.8535  -20.0049  -19.5786  -19.3861  -19.2625  -18.7385  -18.3088  -17.9514  -17.6976  -17.1837  -16.9699  -16.6240  -16.0444  -15.9867  -15.6667  -15.5140  -15.3862  -15.1062  -14.8282  -14.5646  -14.0665  -13.9542  -13.6850  -13.3339  -12.7182  -12.5655  -12.3589  -12.0939  -11.9170  -11.6593  -11.4832  -11.1346  -11.0172  -10.7469  -10.5115  -10.3930  -10.1235  -10.0671   -9.8755   -9.7924   -9.7616   -9.4215   -9.2405   -9.0682   -9.0345   -8.8646   -8.6152   -8.3761   -8.1567   -8.1556   -7.9335   -7.8360   -7.5181   -7.3296   -7.3048   -7.1338   -6.9944   -6.8517   -6.7850   -6.7190   -6.5854   -6.3359   -6.3147   -6.2062   -6.1787   -6.0097   -5.7660   -5.7629   -5.6271   -5.5376   -5.4142   -5.0122   -4.9342   -4.7313   -4.6828   -4.6588   -4.5404   -4.3704   -4.3173   -4.3018   -4.1247   -3.9266   -3.7584   -3.6020   -3.4457   -3.3792   -3.2764   -3.2071   -3.0439   -2.8341   -2.7897   -2.7063   -2.3563   -2.1312   -1.8638   -1.5618   -1.5065   -1.2983   -1.0988   -0.9201   -0.8702   -0.7648   -0.4836   -0.1982    0.1442    0.3723    0.9967    1.4110    1.7899    2.1130    2.3648    2.7663    3.1006    3.5416    3.5555    4.4691    4.5062    4.4941    4.6156    4.7252    4.8409    4.9139    4.9965    6.0387    6.1415    6.2537    6.3701    6.6086    6.6939    7.1678    7.3545    7.4632
  0.0358  -23.5598  -23.5321  -22.5975  -21.1401  -20.8533  -20.0044  -19.5792  -19.3867  -19.2636  -18.7385  -18.3060  -17.9488  -17.6973  -17.1964  -16.9600  -16.6272  -16.0479  -15.9855  -15.6623  -15.5127  -15.3861  -15.1058  -14.8284  -14.5658  -14.0663  -13.9554  -13.6834  -13.3331  -12.7199  -12.5646  -12.3694  -12.0894  -11.9150  -11.6550  -11.4796  -11.1445  -11.0105  -10.7478  -10.5115  -10.3907  -10.1251  -10.0670   -9.8800   -9.7924   -9.7587   -9.4213   -9.2436   -9.0683   -9.0368   -8.8608   -8.6168   -8.3715   -8.1574   -8.1569   -7.9357   -7.8355   -7.5159   -7.3311   -7.3033   -7.1290   -6.9942   -6.8550   -6.7838   -6.7165   -6.5861   -6.3356   -6.3193   -6.2070   -6.1804   -6.0135   -5.7747   -5.7552   -5.6213   -5.5371   -5.4112   -5.0084   -4.9382   -4.7318   -4.6820   -4.6630   -4.5363   -4.3736   -4.3331   -4.2972   -4.1098   -3.9277   -3.7585   -3.6037   -3.4456   -3.3955   -3.2740   -3.1912   -3.0484   -2.8349   -2.7904   -2.7000   -2.3557   -2.1316   -1.8649   -1.5601   -1.5066   -1.2978   -1.1093   -0.9202   -0.8713   -0.7595   -0.4849   -0.1973    0.1491    0.3723    0.9926    1.4122    1.7936    2.1144    2.3652    2.7647    3.1004    3.5314    3.5411    4.0253    4.4670    4.4931    4.6103    4.6497    4.7474    4.8829    4.9160    6.0097    6.1721    6.3377    6.3915    6.5030    6.5933    6.9929    7.1612    7.5155
  0.0430  -23.5598  -23.5321  -22.5976  -21.1402  -20.8531  -20.0037  -19.5799  -19.3875  -19.2649  -18.7384  -18.3025  -17.9455  -17.6969  -17.2104  -16.9497  -16.6307  -16.0525  -15.9835  -15.6576  -15.5110  -15.3859  -15.1054  -14.8287  -14.5673  -14.0661  -13.9568  -13.6815  -13.3323  -12.7220  -12.5635  -12.3813  -12.0844  -11.9125  -11.6499  -11.4754  -11.1549  -11.0037  -10.7490  -10.5115  -10.3879  -10.1270  -10.0670   -9.8851   -9.7924   -9.7553   -9.4213   -9.2472   -9.0684   -9.0398   -8.8560   -8.6184   -8.3663   -8.1595   -8.1571   -7.9382   -7.8349   -7.5133   -7.3327   -7.3016   -7.1233   -6.9940   -6.8588   -6.7824   -6.7136   -6.5868   -6.3353   -6.3247   -6.2080   -6.1829   -6.0175   -5.7845   -5.7464   -5.6154   -5.5363   -5.4075   -5.0039   -4.9429   -4.7328   -4.6811   -4.6670   -4.5322   -4.3767   -4.3497   -4.2921   -4.0943   -3.9289   -3.7587   -3.6056   -3.4454   -3.4126   -3.2711   -3.1744   -3.0536   -2.8360   -2.7911   -2.6927   -2.3550   -2.1321   -1.8663   -1.5581   -1.5067   -1.2972   -1.1213   -0.9204   -0.8730   -0.7532   -0.4865   -0.1961    0.1551    0.3723    0.9877    1.4136    1.7981    2.1162    2.3657    2.7629    3.1018    3.5441    3.6732    4.4544    4.4784    4.6000    4.7599    4.8495    4.9114    5.1428    5.9943    6.0892    6.3043    6.3535    6.3643    6.6545    7.0895    7.2065    7.5781    7.8203
  0.0501  -23.5598  -23.5321  -22.5976  -21.1403  -20.8529  -20.0029  -19.5807  -19.3884  -19.2664  -18.7384  -18.2985  -17.9417  -17.6965  -17.2253  -16.9395  -16.6344  -16.0582  -15.9809  -15.6525  -15.5088  -15.3855  -15.1049  -14.8290  -14.5689  -14.0660  -13.9583  -13.6793  -13.3313  -12.7245  -12.5623  -12.3945  -12.0793  -11.9097  -11.6441  -11.4705  -11.1657  -10.9972  -10.7503  -10.5114  -10.3846  -10.1295  -10.0670   -9.8906   -9.7924   -9.7516   -9.4214   -9.2511   -9.0686   -9.0435   -8.8504   -8.6202   -8.3604   -8.1619   -8.1574   -7.9409   -7.8343   -7.5103   -7.3344   -7.2995   -7.1169   -6.9938   -6.8631   -6.7806   -6.7105   -6.5874   -6.3351   -6.3307   -6.2089   -6.1864   -6.0213   -5.7950   -5.7367   -5.6095   -5.5353   -5.4033   -4.9986   -4.9485   -4.7343   -4.6801   -4.6705   -4.5284   -4.3797   -4.3666   -4.2867   -4.0787   -3.9304   -3.7590   -3.6077   -3.4450   -3.4304   -3.2678   -3.1572   -3.0593   -2.8374   -2.7918   -2.6843   -2.3542   -2.1327   -1.8679   -1.5558   -1.5070   -1.2964   -1.1345   -0.9207   -0.8754   -0.7462   -0.4884   -0.1948    0.1620    0.3724    0.9820    1.4151    1.8033    2.1182    2.3662    2.7607    3.1078    3.5259    3.5455    4.4535    4.4869    4.6053    4.7618    4.8667    4.9543    5.1542    6.0605    6.1817    6.2773    6.3890    6.5371    6.6399    6.9282    7.3562    7.4734    7.8036
  0.0573  -23.5598  -23.5321  -22.5976  -21.1404  -20.8526  -20.0019  -19.5817  -19.3894  -19.2681  -18.7383  -18.2938  -17.9374  -17.6962  -17.2408  -16.9297  -16.6380  -16.0647  -15.9776  -15.6474  -15.5061  -15.3848  -15.1045  -14.8293  -14.5709  -14.0658  -13.9598  -13.6770  -13.3302  -12.7272  -12.5611  -12.4084  -12.0741  -11.9066  -11.6378  -11.4650  -11.1765  -10.9910  -10.7519  -10.5111  -10.3809  -10.1325  -10.0670   -9.8962   -9.7924   -9.7477   -9.4217   -9.2551   -9.0687   -9.0479   -8.8441   -8.6220   -8.3541   -8.1647   -8.1577   -7.9438   -7.8336   -7.5069   -7.3361   -7.2972   -7.1099   -6.9935   -6.8677   -6.7787   -6.7074   -6.5879   -6.3373   -6.3350   -6.2098   -6.1908   -6.0247   -5.8060   -5.7261   -5.6040   -5.5338   -5.3986   -4.9925   -4.9549   -4.7366   -4.6791   -4.6733   -4.5251   -4.3835   -4.3823   -4.2809   -4.0633   -3.9319   -3.7595   -3.6098   -3.4486   -3.4445   -3.2642   -3.1399   -3.0652   -2.8393   -2.7924   -2.6753   -2.3532   -2.1335   -1.8697   -1.5532   -1.5075   -1.2956   -1.1486   -0.9209   -0.8785   -0.7387   -0.4905   -0.1933    0.1699    0.3724    0.9756    1.4167    1.8094    2.1206    2.3668    2.7580    3.1001    3.4948    3.5491    4.0608    4.4190    4.4708    4.5806    4.7899    4.8408    4.9350    4.9954    5.7068    6.0820    6.3010    6.3392    6.4908    6.7688    7.1331    7.4130    7.5769
  0.0644  -23.5598  -23.5321  -22.5976  -21.1404  -20.8523  -20.0009  -19.5828  -19.3905  -19.2700  -18.7382  -18.2886  -17.9325  -17.6958  -17.2568  -16.9207  -16.6413  -16.0720  -15.9737  -15.6426  -15.5029  -15.3838  -15.1042  -14.8297  -14.5730  -14.0657  -13.9612  -13.6746  -13.3289  -12.7303  -12.5601  -12.4227  -12.0690  -11.9031  -11.6310  -11.4590  -11.1873  -10.9851  -10.7537  -10.5108  -10.3769  -10.1361  -10.0669   -9.9019   -9.7924   -9.7436   -9.4222   -9.2593   -9.0689   -9.0532   -8.8369   -8.6236   -8.3476   -8.1676   -8.1580   -7.9468   -7.8330   -7.5032   -7.3378   -7.2945   -7.1025   -6.9932   -6.8727   -6.7765   -6.7043   -6.5882   -6.3444   -6.3351   -6.2106   -6.1964   -6.0276   -5.8174   -5.7150   -5.5991   -5.5316   -5.3934   -4.9857   -4.9619   -4.7396   -4.6782   -4.6751   -4.5227   -4.4002   -4.3844   -4.2749   -4.0481   -3.9335   -3.7601   -3.6119   -3.4672   -3.4437   -3.2603   -3.1229   -3.0709   -2.8416   -2.7928   -2.6656   -2.3522   -2.1344   -1.8716   -1.5503   -1.5082   -1.2946   -1.1633   -0.9212   -0.8824   -0.7306   -0.4929   -0.1917    0.1786    0.3724    0.9685    1.4184    1.8162    2.1232    2.3675    2.7553    3.1002    3.5206    3.5515    4.2064    4.3979    4.4688    4.5733    4.7679    4.8977    5.0109    5.1463    5.9226    5.9944    6.3049    6.3439    6.6156    6.6232    6.9229    7.2725    7.5855
