      #Energy        TDOS
      -9.88540      72.45481
      -9.85540      72.57637
      -9.82440      72.73381
      -9.79440      72.94559
      -9.76440      73.21973
      -9.73440      73.55686
      -9.70440      73.92264
      -9.67440      74.25321
      -9.64340      74.53200
      -9.61340      74.79520
      -9.58340      75.06621
      -9.55340      75.35372
      -9.52340      75.67766
      -9.49340      76.05083
      -9.46240      76.45176
      -9.43240      76.82825
      -9.40240      77.14264
      -9.37240      77.40974
      -9.34240      77.66678
      -9.31240      77.93501
      -9.28140      78.22028
      -9.25140      78.51248
      -9.22140      78.78519
      -9.19140      79.01991
      -9.16140      79.22751
      -9.13140      79.44067
      -9.10040      79.69228
      -9.07040      79.98633
      -9.04040      80.28904
      -9.01040      80.56431
      -8.98040      80.79871
      -8.95040      80.99819
      -8.91940      81.18879
      -8.88940      81.40359
      -8.85940      81.65487
      -8.82940      81.93827
      -8.79940      82.25682
      -8.76940      82.61431
      -8.73840      82.99683
      -8.70840      83.37272
      -8.67840      83.70447
      -8.64840      83.97057
      -8.61840      84.18576
      -8.58840      84.39480
      -8.55740      84.63562
      -8.52740      84.92257
      -8.49740      85.27040
      -8.46740      85.68294
      -8.43740      86.11886
      -8.40740      86.51994
      -8.37640      86.85781
      -8.34640      87.13580
      -8.31640      87.37724
      -8.28640      87.62631
      -8.25640      87.92990
      -8.22640      88.29795
      -8.19540      88.70506
      -8.16540      89.13208
      -8.13540      89.57599
      -8.10540      90.00980
      -8.07540      90.37317
      -8.04540      90.63967
      -8.01440      90.85052
      -7.98440      91.06358
      -7.95440      91.30845
      -7.92440      91.57440
      -7.89440      91.81697
      -7.86440      92.01156
      -7.83340      92.19960
      -7.80340      92.44011
      -7.77340      92.73440
      -7.74340      93.03471
      -7.71340      93.31089
      -7.68340      93.57829
      -7.65240      93.86470
      -7.62240      94.16730
      -7.59240      94.45608
      -7.56240      94.72573
      -7.53240      95.01597
      -7.50240      95.35822
      -7.47140      95.74165
      -7.44140      96.14514
      -7.41140      96.54440
      -7.38140      96.90174
      -7.35140      97.19782
      -7.32140      97.44625
      -7.29040      97.66887
      -7.26040      97.89153
      -7.23040      98.15058
      -7.20040      98.45768
      -7.17040      98.78515
      -7.14040      99.12876
      -7.10940      99.53466
      -7.07940     100.04947
      -7.04940     100.67650
      -7.01940     101.36176
      -6.98940     102.03343
      -6.95940     102.64614
      -6.92840     103.16441
      -6.89840     103.56866
      -6.86840     103.89824
      -6.83840     104.26960
      -6.80840     104.84157
      -6.77840     105.67088
      -6.74740     106.58782
      -6.71740     107.35362
      -6.68740     107.91036
      -6.65740     108.36317
      -6.62740     108.80890
      -6.59740     109.27408
      -6.56640     109.75932
      -6.53640     110.25075
      -6.50640     110.71442
      -6.47640     111.13043
      -6.44640     111.51220
      -6.41640     111.92550
      -6.38540     112.48314
      -6.35540     113.25181
      -6.32540     114.15834
      -6.29540     115.01238
      -6.26540     115.66068
      -6.23540     116.09902
      -6.20440     116.42066
      -6.17440     116.74985
      -6.14440     117.21171
      -6.11440     117.84719
      -6.08440     118.56276
      -6.05440     119.24123
      -6.02340     119.87158
      -5.99340     120.49016
      -5.96340     121.06500
      -5.93340     121.56940
      -5.90340     122.08014
      -5.87340     122.67700
      -5.84240     123.30826
      -5.81240     123.84795
      -5.78240     124.25959
      -5.75240     124.63396
      -5.72240     125.06853
      -5.69240     125.55588
      -5.66140     126.02755
      -5.63140     126.45804
      -5.60140     126.87827
      -5.57140     127.32701
      -5.54140     127.82689
      -5.51140     128.40927
      -5.48040     129.11187
      -5.45040     129.96109
      -5.42040     130.98512
      -5.39040     132.13224
      -5.36040     133.22626
      -5.33040     134.15361
      -5.29940     134.96059
      -5.26940     135.71794
      -5.23940     136.42235
