#K-Path  Band-1   Band-2   Band-3   Band-4      ...   Band-n
  0.0749  -19.0298  -18.5466  -18.3418  -18.1973  -18.0299  -17.8876  -17.8488  -16.7160  -16.6148  -16.2491  -16.2298  -16.0061  -15.9444  -15.5859  -15.4760  -15.3077  -15.3046  -14.8500  -14.7148  -13.6466  -13.2262  -13.2214  -12.9533  -12.9077  -12.7725  -12.6271  -12.4785  -11.9439  -11.8819  -11.8583  -11.7079  -11.3647  -11.1158  -10.8225  -10.4449  -10.3418   -9.4943   -9.1063   -9.0862   -8.8332   -8.7272   -8.6243   -8.4644   -8.2912   -7.9910   -7.9907   -7.8665   -7.6868   -7.5262   -7.3552   -7.3504   -7.0525   -7.0296   -7.0225   -6.6779   -6.5409   -6.3806   -6.3343   -6.3320   -6.2286   -6.0410   -5.9088   -5.8639   -5.6805   -5.6194   -5.4044   -5.4023   -5.2621   -5.0015   -4.9128   -4.8004   -4.7488   -4.6738   -4.5221   -4.4715   -4.3299   -4.2498   -4.1585   -3.9788   -3.9742   -3.9279   -3.8803   -3.8317   -3.8197   -3.5616   -3.4430   -3.2283   -3.2132   -3.1719   -3.1295   -3.1173   -2.7752   -2.3899   -2.2774   -1.1698   -1.1028   -0.7493   -0.5605   -0.3623   -0.0329    0.1132    1.2930    1.3643    1.4773    1.8033    1.8656    3.2485    3.2792    3.6379    3.6450    3.7191    4.6631    4.8181    4.8453    5.1370    5.1629    5.1518    5.3150    5.4089    6.2025    6.4429    6.6095    6.8222    7.1779    7.6250    7.7481
  0.0824  -19.0269  -18.5519  -18.3561  -18.2008  -18.0163  -17.8806  -17.8339  -16.7419  -16.6293  -16.2460  -16.2214  -15.9864  -15.9626  -15.5954  -15.4926  -15.2939  -15.2812  -14.8379  -14.6831  -13.6842  -13.2582  -13.2388  -12.9817  -12.8834  -12.7794  -12.6141  -12.4711  -11.9439  -11.8856  -11.8361  -11.6872  -11.3635  -11.1103  -10.8019  -10.4424  -10.3294   -9.4777   -9.1407   -9.1227   -8.8600   -8.7438   -8.6408   -8.4624   -8.2758   -8.0081   -8.0055   -7.8683   -7.6640   -7.5236   -7.3385   -7.3298   -7.0488   -7.0104   -7.0048   -6.6648   -6.5195   -6.3805   -6.3465   -6.3311   -6.2425   -6.0471   -5.9221   -5.8479   -5.6682   -5.5961   -5.4082   -5.4030   -5.2628   -5.0087   -4.9429   -4.8151   -4.7593   -4.6740   -4.5322   -4.4679   -4.3640   -4.2763   -4.1446   -3.9779   -3.9760   -3.9243   -3.8715   -3.8191   -3.7992   -3.5244   -3.4811   -3.2438   -3.1943   -3.1819   -3.1340   -3.1193   -2.7489   -2.3778   -2.2471   -1.1896   -1.1096   -0.7537   -0.5886   -0.3853   -0.0182    0.1225    1.2832    1.3666    1.4936    1.8108    1.8874    3.2407    3.2769    3.6357    3.6445    3.7232    4.6355    4.8239    4.8613    5.1637    5.2245    5.3206    5.4833    6.2098    6.2772    6.3552    6.4961    6.7285    7.4826    7.5849    7.8925
  0.0899  -19.0237  -18.5576  -18.3698  -18.2045  -18.0028  -17.8732  -17.8180  -16.7678  -16.6442  -16.2428  -16.2129  -16.0064  -15.9406  -15.6053  -15.5100  -15.2792  -15.2567  -14.8250  -14.6506  -13.7223  -13.2903  -13.2574  -13.0108  -12.8603  -12.7862  -12.6027  -12.4635  -11.9553  -11.8787  -11.8145  -11.6654  -11.3578  -11.1028  -10.7860  -10.4363  -10.3166   -9.4626   -9.1729   -9.1592   -8.8885   -8.7676   -8.6524   -8.4622   -8.2630   -8.0277   -8.0204   -7.8672   -7.6400   -7.5191   -7.3211   -7.3093   -7.0447   -6.9903   -6.9869   -6.6552   -6.4969   -6.3757   -6.3601   -6.3298   -6.2552   -6.0533   -5.9357   -5.8316   -5.6553   -5.5718   -5.4133   -5.4040   -5.2639   -5.0173   -4.9737   -4.8300   -4.7702   -4.6745   -4.5436   -4.4639   -4.3978   -4.3030   -4.1298   -3.9784   -3.9763   -3.9205   -3.8626   -3.8072   -3.7781   -3.5223   -3.4844   -3.2595   -3.1928   -3.1739   -3.1389   -3.1215   -2.7230   -2.3650   -2.2160   -1.2108   -1.1172   -0.7585   -0.6165   -0.4083   -0.0052    0.1312    1.2739    1.3694    1.5110    1.8181    1.9105    3.2322    3.2740    3.6294    3.6401    3.7282    4.6093    4.7914    4.8245    5.2024    5.2116    5.3091    5.3941    6.2129    6.2457    6.5184    6.5993    6.8086    7.1157    7.3611    8.0935
  0.0974  -19.0202  -18.5639  -18.3830  -18.2082  -17.9894  -17.8655  -17.8014  -16.7937  -16.6594  -16.2397  -16.2043  -16.0341  -15.9107  -15.6156  -15.5275  -15.2637  -15.2314  -14.8115  -14.6175  -13.7607  -13.3221  -13.2771  -13.0404  -12.8389  -12.7930  -12.5927  -12.4555  -11.9745  -11.8645  -11.7942  -11.6424  -11.3478  -11.0930  -10.7751  -10.4260  -10.3036   -9.4505   -9.2017   -9.1956   -8.9182   -8.7972   -8.6600   -8.4637   -8.2532   -8.0488   -8.0355   -7.8637   -7.6151   -7.5123   -7.3030   -7.2891   -7.0403   -6.9697   -6.9690   -6.6495   -6.4732   -6.3749   -6.3653   -6.3280   -6.2666   -6.0595   -5.9497   -5.8150   -5.6419   -5.5466   -5.4197   -5.4051   -5.2657   -5.0297   -5.0027   -4.8449   -4.7815   -4.6754   -4.5562   -4.4595   -4.4314   -4.3298   -4.1143   -3.9807   -3.9744   -3.9165   -3.8535   -3.7958   -3.7568   -3.5608   -3.4476   -3.2748   -3.2038   -3.1528   -3.1443   -3.1238   -2.6974   -2.3516   -2.1842   -1.2334   -1.1254   -0.7638   -0.6440   -0.4314    0.0059    0.1393    1.2652    1.3726    1.5294    1.8251    1.9349    3.2233    3.2707    3.6246    3.6368    3.7330    4.5801    4.7823    4.8108    5.2041    5.2442    5.3087    5.4263    6.1184    6.4137    6.6295    6.7187    6.9596    7.4156    7.9582    8.1961
  0.1048  -19.0164  -18.5707  -18.3955  -18.2120  -17.9760  -17.8575  -17.7841  -16.8195  -16.6748  -16.2367  -16.1958  -16.0623  -15.8802  -15.6262  -15.5446  -15.2473  -15.2058  -14.7975  -14.5840  -13.7992  -13.3537  -13.2978  -13.0703  -12.8193  -12.7996  -12.5840  -12.4472  -11.9974  -11.8464  -11.7760  -11.6181  -11.3340  -11.0807  -10.7693  -10.4117  -10.2907   -9.4438   -9.2317   -9.2251   -8.9484   -8.8310   -8.6653   -8.4669   -8.2466   -8.0706   -8.0506   -7.8585   -7.5896   -7.5032   -7.2843   -7.2695   -7.0355   -6.9529   -6.9476   -6.6474   -6.4485   -6.3907   -6.3493   -6.3255   -6.2770   -6.0657   -5.9639   -5.7982   -5.6279   -5.5205   -5.4275   -5.4064   -5.2680   -5.0528   -5.0227   -4.8596   -4.7931   -4.6766   -4.5699   -4.4647   -4.4547   -4.3566   -4.0983   -3.9832   -3.9719   -3.9123   -3.8444   -3.7849   -3.7352   -3.5999   -3.4113   -3.2891   -3.2153   -3.1501   -3.1308   -3.1264   -2.6721   -2.3378   -2.1519   -1.2573   -1.1343   -0.7695   -0.6711   -0.4541    0.0150    0.1468    1.2574    1.3763    1.5487    1.8318    1.9604    3.2137    3.2667    3.6195    3.6340    3.7392    4.5558    4.7714    4.7961    5.2283    5.2749    5.3646    5.7260    6.2440    6.2719    6.5059    6.5887    6.8354    7.7727    7.9332    8.2410
  0.1123  -19.0124  -18.5781  -18.4074  -18.2157  -17.9626  -17.8493  -17.7663  -16.8450  -16.6903  -16.2340  -16.1872  -16.0902  -15.8498  -15.6370  -15.5609  -15.2301  -15.1800  -14.7830  -14.5503  -13.8380  -13.3848  -13.3192  -13.1005  -12.8061  -12.8022  -12.5762  -12.4387  -12.0221  -11.8261  -11.7604  -11.5920  -11.3166  -11.0657  -10.7682  -10.3937  -10.2780   -9.4448   -9.2671   -9.2411   -8.9785   -8.8675   -8.6695   -8.4716   -8.2436   -8.0922   -8.0654   -7.8522   -7.5638   -7.4916   -7.2649   -7.2507   -7.0304   -6.9380   -6.9255   -6.6476   -6.4232   -6.4073   -6.3282   -6.3223   -6.2864   -6.0718   -5.9783   -5.7810   -5.6134   -5.4938   -5.4366   -5.4079   -5.2710   -5.0853   -5.0351   -4.8741   -4.8050   -4.6779   -4.5848   -4.4978   -4.4496   -4.3834   -4.0817   -3.9860   -3.9688   -3.9079   -3.8353   -3.7744   -3.7135   -3.6392   -3.3785   -3.2996   -3.2272   -3.1564   -3.1291   -3.1081   -2.6473   -2.3235   -2.1195   -1.2823   -1.1439   -0.7758   -0.6977   -0.4764    0.0221    0.1536    1.2505    1.3804    1.5688    1.8380    1.9871    3.2038    3.2619    3.6143    3.6311    3.7440    4.5259    4.7333    4.7588    4.7867    5.2633    5.2774    5.3419    5.5119    6.2878    6.2928    6.6880    6.7704    7.0440    7.6889    7.8191
  0.1198  -19.0081  -18.5860  -18.4186  -18.2195  -17.9492  -17.8409  -17.7481  -16.8702  -16.7059  -16.2320  -16.1788  -16.1172  -15.8203  -15.6480  -15.5757  -15.2123  -15.1541  -14.7682  -14.5164  -13.8769  -13.4152  -13.3414  -13.1307  -12.8123  -12.7879  -12.5691  -12.4298  -12.0476  -11.8041  -11.7477  -11.5643  -11.2962  -11.0479  -10.7711  -10.3728  -10.2658   -9.4551   -9.3017   -9.2491   -9.0074   -8.9060   -8.6732   -8.4777   -8.2449   -8.1122   -8.0799   -7.8454   -7.5381   -7.4775   -7.2449   -7.2325   -7.0250   -6.9259   -6.9031   -6.6485   -6.4245   -6.3972   -6.3182   -6.3027   -6.2949   -6.0778   -5.9928   -5.7635   -5.5986   -5.4665   -5.4471   -5.4098   -5.2747   -5.1208   -5.0460   -4.8881   -4.8171   -4.6795   -4.6008   -4.5305   -4.4443   -4.4101   -4.0647   -3.9889   -3.9652   -3.9033   -3.8262   -3.7642   -3.6918   -3.6784   -3.3591   -3.2966   -3.2393   -3.1632   -3.1321   -3.0847   -2.6228   -2.3089   -2.0871   -1.3084   -1.1541   -0.7827   -0.7236   -0.4982    0.0270    0.1597    1.2448    1.3848    1.5895    1.8438    2.0146    3.1933    3.2564    3.6087    3.6283    3.7508    4.5004    4.6682    4.7488    4.7788    5.2905    5.3221    5.3702    5.5526    5.9934    6.2753    6.3494    6.6194    6.6954    7.4614    7.8987
  0.1273  -19.0035  -18.5945  -18.4290  -18.2232  -17.9356  -17.8323  -17.7295  -16.8951  -16.7215  -16.2314  -16.1703  -16.1425  -15.7926  -15.6592  -15.5880  -15.1938  -15.1282  -14.7531  -14.4827  -13.9157  -13.4449  -13.3641  -13.1608  -12.8183  -12.7769  -12.5622  -12.4208  -12.0732  -11.7808  -11.7380  -11.5348  -11.2731  -11.0275  -10.7771  -10.3497  -10.2544   -9.4739   -9.3353   -9.2510   -9.0338   -8.9459   -8.6770   -8.4851   -8.2510   -8.1296   -8.0938   -7.8385   -7.5127   -7.4613   -7.2243   -7.2151   -7.0191   -6.9177   -6.8805   -6.6482   -6.4421   -6.3710   -6.3130   -6.3028   -6.2738   -6.0837   -6.0073   -5.7456   -5.5834   -5.4589   -5.4387   -5.4119   -5.2792   -5.1578   -5.0569   -4.9018   -4.8294   -4.6811   -4.6178   -4.5629   -4.4387   -4.4368   -4.0475   -3.9920   -3.9610   -3.8987   -3.8172   -3.7543   -3.7174   -3.6703   -3.3613   -3.2719   -3.2517   -3.1704   -3.1353   -3.0609   -2.5988   -2.2940   -2.0549   -1.3353   -1.1649   -0.7902   -0.7488   -0.5191    0.0298    0.1653    1.2403    1.3897    1.6107    1.8492    2.0431    3.1825    3.2500    3.6031    3.6257    3.7580    4.4750    4.7380    4.7676    5.2758    5.3223    5.3470    5.5838    5.7908    6.1450    6.4266    6.5977    6.7521    6.8052    7.2295    7.6169
  0.1348  -18.9987  -18.6035  -18.4388  -18.2268  -17.9220  -17.8236  -17.7107  -16.9197  -16.7371  -16.2343  -16.1640  -16.1619  -15.7683  -15.6705  -15.5963  -15.1749  -15.1023  -14.7378  -14.4493  -13.9546  -13.4737  -13.3873  -13.1908  -12.8240  -12.7698  -12.5552  -12.4115  -12.0983  -11.7565  -11.7313  -11.5037  -11.2475  -11.0045  -10.7857  -10.3254  -10.2441   -9.4988   -9.3677   -9.2509   -9.0556   -8.9867   -8.6812   -8.4934   -8.2624   -8.1434   -8.1070   -7.8316   -7.4879   -7.4432   -7.2033   -7.1985   -7.0130   -6.9142   -6.8577   -6.6450   -6.4600   -6.3447   -6.3101   -6.3065   -6.2423   -6.0894   -6.0218   -5.7274   -5.5678   -5.4720   -5.4143   -5.4105   -5.2845   -5.1957   -5.0681   -4.9148   -4.8418   -4.6829   -4.6359   -4.5949   -4.4633   -4.4330   -4.0303   -3.9953   -3.9560   -3.8942   -3.8083   -3.7559   -3.7447   -3.6490   -3.3733   -3.2643   -3.2372   -3.1781   -3.1387   -3.0368   -2.5753   -2.2790   -2.0232   -1.3631   -1.1763   -0.7982   -0.7733   -0.5391    0.0304    0.1703    1.2371    1.3948    1.6323    1.8541    2.0724    3.1713    3.2425    3.5972    3.6231    3.7661    4.4505    4.7052    4.7306    4.7598    5.3206    5.3420    5.3716    5.6243    6.0166    6.4272    6.5735    6.8105    7.2826    7.4258    8.0658
  0.1423  -18.9936  -18.6130  -18.4478  -18.2304  -17.9082  -17.8148  -17.6919  -16.9437  -16.7524  -16.2439  -16.1783  -16.1537  -15.7499  -15.6818  -15.5980  -15.1555  -15.0767  -14.7223  -14.4165  -13.9933  -13.5012  -13.4107  -13.2204  -12.8295  -12.7670  -12.5477  -12.4020  -12.1225  -11.7313  -11.7274  -11.4712  -11.2198  -10.9791  -10.7962  -10.3005  -10.2351   -9.5276   -9.3985   -9.2535   -9.0704   -9.0284   -8.6861   -8.5023   -8.2785   -8.1536   -8.1196   -7.8251   -7.4639   -7.4236   -7.1826   -7.1817   -7.0064   -6.9157   -6.8348   -6.6380   -6.4780   -6.3197   -6.3168   -6.2975   -6.2089   -6.0950   -6.0362   -5.7088   -5.5520   -5.4862   -5.4171   -5.3820   -5.2908   -5.2343   -5.0798   -4.9273   -4.8542   -4.6847   -4.6549   -4.6265   -4.4896   -4.4271   -4.0134   -3.9987   -3.9501   -3.8904   -3.7996   -3.7933   -3.7352   -3.6279   -3.3880   -3.2771   -3.1997   -3.1861   -3.1423   -3.0125   -2.5523   -2.2638   -1.9921   -1.3914   -1.1883   -0.8070   -0.7968   -0.5580    0.0289    0.1747    1.2352    1.4001    1.6540    1.8585    2.1024    3.1598    3.2339    3.5911    3.6208    3.7732    4.4282    4.7230    4.7498    5.3332    5.3691    5.5434    5.9224    5.9239    6.4451    6.5409    6.6086    6.7905    7.4773    7.6903    7.7221
  0.1498  -18.9882  -18.6229  -18.4561  -18.2338  -17.8942  -17.8060  -17.6731  -16.9673  -16.7676  -16.2615  -16.1842  -16.1454  -15.7400  -15.6932  -15.5907  -15.1357  -15.0512  -14.7068  -14.3844  -14.0318  -13.5273  -13.4343  -13.2497  -12.8346  -12.7688  -12.5395  -12.3924  -12.1453  -11.7260  -11.7054  -11.4374  -11.1903  -10.9516  -10.8080  -10.2758  -10.2277   -9.5586   -9.4275   -9.2618   -9.0765   -9.0705   -8.6918   -8.5117   -8.2981   -8.1611   -8.1314   -7.8188   -7.4409   -7.4031   -7.1671   -7.1600   -6.9996   -6.9219   -6.8118   -6.6270   -6.4961   -6.3232   -6.3001   -6.2818   -6.1739   -6.1003   -6.0504   -5.6899   -5.5359   -5.5013   -5.4203   -5.3533   -5.2981   -5.2734   -5.0919   -4.9390   -4.8667   -4.6865   -4.6748   -4.6577   -4.5157   -4.4211   -4.0023   -3.9973   -3.9429   -3.8893   -3.8276   -3.7910   -3.7258   -3.6071   -3.4035   -3.2899   -3.1947   -3.1611   -3.1462   -2.9881   -2.5298   -2.2487   -1.9619   -1.4202   -1.2008   -0.8192   -0.8164   -0.5757    0.0253    0.1787    1.2346    1.4056    1.6758    1.8627    2.1331    3.1480    3.2242    3.5851    3.6189    3.7810    4.4000    4.7131    4.7401    5.3551    5.3835    5.3864    5.6120    5.7873    6.0844    6.3460    6.5681    6.6684    7.0285    7.5547    7.7227
  0.1573  -18.9825  -18.6332  -18.4638  -18.2372  -17.8801  -17.7972  -17.6545  -16.9902  -16.7826  -16.2840  -16.1846  -16.1372  -15.7388  -15.7045  -15.5740  -15.1157  -15.0260  -14.6914  -14.3535  -14.0701  -13.5516  -13.4578  -13.2786  -12.8396  -12.7751  -12.5307  -12.3827  -12.1664  -11.7267  -11.6790  -11.4027  -11.1591  -10.9222  -10.8207  -10.2518  -10.2223   -9.5909   -9.4545   -9.2764   -9.1129   -9.0742   -8.6987   -8.5210   -8.3197   -8.1669   -8.1423   -7.8127   -7.4189   -7.3826   -7.1520   -7.1381   -6.9924   -6.9318   -6.7887   -6.6127   -6.5142   -6.3291   -6.2874   -6.2580   -6.1380   -6.1054   -6.0643   -5.6706   -5.5196   -5.5171   -5.4240   -5.3245   -5.3129   -5.3065   -5.1044   -4.9501   -4.8791   -4.6955   -4.6884   -4.6884   -4.5415   -4.4150   -4.0060   -3.9827   -3.9339   -3.8991   -3.8506   -3.7826   -3.7165   -3.5867   -3.4194   -3.3028   -3.2036   -3.1503   -3.1221   -2.9638   -2.5081   -2.2335   -1.9329   -1.4492   -1.2137   -0.8405   -0.8266   -0.5921    0.0197    0.1821    1.2353    1.4112    1.6973    1.8665    2.1643    3.1361    3.2132    3.5789    3.6174    3.7903    4.3762    4.7115    4.7383    5.0683    5.3757    5.4161    5.5658    5.8330    6.0750    6.2989    6.5647    7.1028    7.2321    8.0649    8.1697
  0.1648  -18.9766  -18.6439  -18.4707  -18.2404  -17.8659  -17.7885  -17.6361  -17.0125  -16.7972  -16.3087  -16.1822  -16.1291  -15.7442  -15.7158  -15.5501  -15.0956  -15.0012  -14.6761  -14.3242  -14.1078  -13.5739  -13.4812  -13.3069  -12.8442  -12.7859  -12.5214  -12.3729  -12.1856  -11.7291  -11.6522  -11.3670  -11.1267  -10.8911  -10.8340  -10.2291  -10.2192   -9.6239   -9.4792   -9.2952   -9.1553   -9.0659   -8.7068   -8.5300   -8.3421   -8.1718   -8.1525   -7.8068   -7.3982   -7.3629   -7.1371   -7.1165   -6.9848   -6.9440   -6.7652   -6.5959   -6.5322   -6.3346   -6.2760   -6.2321   -6.1103   -6.1014   -6.0776   -5.6510   -5.5335   -5.5031   -5.4283   -5.3524   -5.3160   -5.2956   -5.1173   -4.9604   -4.8914   -4.7184   -4.7170   -4.6902   -4.5671   -4.4089   -4.0098   -3.9702   -3.9265   -3.9226   -3.8555   -3.7745   -3.7073   -3.5668   -3.4353   -3.3158   -3.2129   -3.1546   -3.0830   -2.9396   -2.4871   -2.2185   -1.9051   -1.4784   -1.2270   -0.8605   -0.8373   -0.6070    0.0123    0.1852    1.2373    1.4169    1.7183    1.8701    2.1961    3.1239    3.2008    3.5728    3.6161    3.7992    4.3529    4.6978    4.7263    5.3698    5.4232    5.4446    5.7810    5.9710    6.2437    6.5102    6.5426    6.9897    7.1731    7.7292    7.9093
  0.1722  -18.9704  -18.6549  -18.4771  -18.2435  -17.8516  -17.7799  -17.6181  -17.0341  -16.8114  -16.3342  -16.1783  -16.1211  -15.7534  -15.7270  -15.5218  -15.0753  -14.9769  -14.6611  -14.2970  -14.1449  -13.5936  -13.5043  -13.3346  -12.8485  -12.8009  -12.5118  -12.3631  -12.2027  -11.7331  -11.6251  -11.3307  -11.0933  -10.8588  -10.8474  -10.2186  -10.2082   -9.6574   -9.5015   -9.3157   -9.1975   -9.0543   -8.7164   -8.5385   -8.3642   -8.1765   -8.1619   -7.8008   -7.3787   -7.3452   -7.1219   -7.0954   -6.9769   -6.9571   -6.7414   -6.5776   -6.5501   -6.3398   -6.2641   -6.2058   -6.1150   -6.0913   -6.0635   -5.6310   -5.5503   -5.4865   -5.4337   -5.3915   -5.3266   -5.2669   -5.1305   -4.9700   -4.9034   -4.7478   -4.7390   -4.6920   -4.5922   -4.4028   -4.0137   -3.9613   -3.9601   -3.9087   -3.8523   -3.7666   -3.6981   -3.5473   -3.4511   -3.3288   -3.2227   -3.1592   -3.0437   -2.9157   -2.4670   -2.2038   -1.8790   -1.5074   -1.2406   -0.8790   -0.8487   -0.6206    0.0033    0.1879    1.2403    1.4225    1.7385    1.8739    2.2283    3.1118    3.1871    3.5666    3.6153    3.8079    4.3291    4.6913    4.7193    5.4177    5.4549    5.4971    5.8263    5.9331    6.1951    6.4776    6.4948    6.5706    7.2205    7.7486    7.9680
  0.1797  -18.9640  -18.6660  -18.4829  -18.2464  -17.8372  -17.7714  -17.6007  -17.0548  -16.8252  -16.3597  -16.1737  -16.1131  -15.7646  -15.7381  -15.4909  -15.0551  -14.9533  -14.6463  -14.2727  -14.1808  -13.6103  -13.5269  -13.3616  -12.8526  -12.8196  -12.5022  -12.3533  -12.2177  -11.7383  -11.5979  -11.2938  -11.0595  -10.8605  -10.8255  -10.2206  -10.1895   -9.6913   -9.5214   -9.3360   -9.2391   -9.0416   -8.7274   -8.5461   -8.3853   -8.1812   -8.1705   -7.7947   -7.3604   -7.3307   -7.1060   -7.0752   -6.9698   -6.9686   -6.7170   -6.5679   -6.5587   -6.3447   -6.2513   -6.1799   -6.1194   -6.1034   -6.0261   -5.6107   -5.5671   -5.4699   -5.4451   -5.4252   -5.3383   -5.2385   -5.1439   -4.9790   -4.9152   -4.7764   -4.7615   -4.6937   -4.6169   -4.3967   -4.0176   -3.9980   -3.9520   -3.8930   -3.8467   -3.7589   -3.6889   -3.5283   -3.4668   -3.3418   -3.2327   -3.1640   -3.0045   -2.8923   -2.4480   -2.1892   -1.8548   -1.5360   -1.2544   -0.8960   -0.8605   -0.6328   -0.0073    0.1902    1.2444    1.4281    1.7576    1.8780    2.2609    3.0996    3.1721    3.5606    3.6150    3.8186    4.3080    4.6827    4.6899    4.7114    5.3907    5.4706    5.4880    5.7473    5.8993    6.1939    6.5018    6.6184    7.0296    7.3209    7.3834
  0.1872  -18.9573  -18.6774  -18.4882  -18.2492  -17.8226  -17.7631  -17.5841  -17.0745  -16.8385  -16.3850  -16.1686  -16.1053  -15.7768  -15.7489  -15.4584  -15.0351  -14.9304  -14.6320  -14.2546  -14.2126  -13.6235  -13.5489  -13.3878  -12.8564  -12.8417  -12.4930  -12.3436  -12.2305  -11.7444  -11.5706  -11.2565  -11.0261  -10.8724  -10.7917  -10.2254  -10.1733   -9.7254   -9.5390   -9.3544   -9.2798   -9.0292   -8.7399   -8.5528   -8.4046   -8.1862   -8.1785   -7.7883   -7.3433   -7.3207   -7.0889   -7.0561   -6.9810   -6.9600   -6.6917   -6.5854   -6.5400   -6.3492   -6.2377   -6.1546   -6.1236   -6.1148   -5.9886   -5.5901   -5.5839   -5.4773   -5.4532   -5.4384   -5.3509   -5.2107   -5.1576   -4.9876   -4.9267   -4.8040   -4.7842   -4.6954   -4.6411   -4.3907   -4.0349   -4.0216   -3.9453   -3.8761   -3.8402   -3.7514   -3.6797   -3.5098   -3.4822   -3.3547   -3.2431   -3.1691   -2.9654   -2.8695   -2.4302   -2.1751   -1.8328   -1.5638   -1.2683   -0.9114   -0.8726   -0.6436   -0.0192    0.1922    1.2493    1.4336    1.7750    1.8829    2.2937    3.0874    3.1556    3.5547    3.6152    3.8287    4.2852    4.6806    4.7058    5.2270    5.4633    5.5001    5.5538    5.8157    5.9873    6.3947    6.4477    6.8040    7.0179    7.6556    7.7786
  0.1947  -18.9503  -18.6889  -18.4930  -18.2518  -17.8081  -17.7551  -17.5683  -17.0931  -16.8512  -16.4097  -16.1632  -16.0975  -15.7894  -15.7596  -15.4250  -15.0153  -14.9086  -14.6182  -14.2622  -14.2212  -13.6325  -13.5700  -13.4131  -12.8668  -12.8599  -12.4842  -12.3341  -12.2413  -11.7512  -11.5434  -11.2188  -10.9953  -10.8810  -10.7577  -10.2329  -10.1601   -9.7600   -9.5549   -9.3697   -9.3189   -9.0184   -8.7535   -8.5584   -8.4216   -8.1917   -8.1857   -7.7814   -7.3274   -7.3161   -7.0700   -7.0385   -6.9899   -6.9511   -6.6655   -6.6027   -6.5223   -6.3535   -6.2234   -6.1302   -6.1275   -6.1251   -5.9513   -5.6002   -5.5693   -5.5161   -5.4453   -5.4366   -5.3645   -5.1838   -5.1712   -4.9958   -4.9378   -4.8302   -4.8070   -4.6969   -4.6647   -4.3848   -4.0717   -4.0255   -3.9395   -3.8587   -3.8331   -3.7442   -3.6705   -3.4975   -3.4919   -3.3676   -3.2537   -3.1744   -2.9266   -2.8473   -2.4139   -2.1614   -1.8134   -1.5905   -1.2821   -0.9249   -0.8848   -0.6531   -0.0321    0.1939    1.2550    1.4390    1.7900    1.8890    2.3268    3.0754    3.1379    3.5490    3.6156    3.8384    4.2633    4.6739    4.7002    5.0639    5.4798    5.6136    5.7057    5.8193    6.2395    6.2712    6.3247    6.6061    7.0813    7.3418    7.7304
  0.2022  -18.9431  -18.7004  -18.4973  -18.2543  -17.7936  -17.7474  -17.5537  -17.1105  -16.8634  -16.4336  -16.1575  -16.0899  -15.8020  -15.7700  -15.3910  -14.9960  -14.8882  -14.6050  -14.2920  -14.2103  -13.6369  -13.5903  -13.4374  -12.8943  -12.8632  -12.4761  -12.3248  -12.2501  -11.7585  -11.5164  -11.1810  -10.9721  -10.8815  -10.7241  -10.2426  -10.1499   -9.7950   -9.5698   -9.3814   -9.3557   -9.0101   -8.7681   -8.5632   -8.4356   -8.1977   -8.1923   -7.7740   -7.3175   -7.3126   -7.0492   -7.0225   -6.9960   -6.9418   -6.6382   -6.6198   -6.5063   -6.3573   -6.2086   -6.1340   -6.1311   -6.1067   -5.9144   -5.6158   -5.5554   -5.5481   -5.4517   -5.4202   -5.3788   -5.1849   -5.1585   -5.0041   -4.9484   -4.8545   -4.8294   -4.6984   -4.6877   -4.3791   -4.1081   -4.0294   -3.9344   -3.8412   -3.8255   -3.7371   -3.6612   -3.5124   -3.4745   -3.3803   -3.2646   -3.1800   -2.8880   -2.8260   -2.3992   -2.1482   -1.7971   -1.6154   -1.2959   -0.9366   -0.8970   -0.6615   -0.0458    0.1954    1.2611    1.4441    1.8023    1.8968    2.3600    3.0637    3.1188    3.5437    3.6165    3.8508    4.2412    4.6672    4.6961    4.9637    5.5108    5.5618    5.6183    5.8238    6.0141    6.2173    6.4726    6.7112    6.8668    7.2821    7.6300
