      #Energy        TDOS
      -9.88540       3.64600
      -9.85540       4.41300
      -9.82440       6.02500
      -9.79440       8.01500
      -9.76440      10.16000
      -9.73440      12.19000
      -9.70440      12.06000
      -9.67440       9.85600
      -9.64340       8.62700
      -9.61340       8.82200
      -9.58340       9.14500
      -9.55340       9.91600
      -9.52340      11.56000
      -9.49340      13.18000
      -9.46240      13.40000
      -9.43240      11.56000
      -9.40240       9.28300
      -9.37240       8.42500
      -9.34240       8.61600
      -9.31240       9.16700
      -9.28140       9.74500
      -9.25140       9.62700
      -9.22140       8.45300
      -9.19140       7.10800
      -9.16140       6.65500
      -9.13140       7.47700
      -9.10040       9.20400
      -9.07040      10.29000
      -9.04040       9.77900
      -9.01040       8.47000
      -8.98040       7.07000
      -8.95040       6.15500
      -8.91940       6.48100
      -8.88940       7.76000
      -8.85940       8.89900
      -8.82940       9.88900
      -8.79940      11.23000
      -8.76940      12.47000
      -8.73840      12.89000
      -8.70840      12.03000
      -8.67840       9.96400
      -8.64840       7.67800
      -8.61840       6.58800
      -8.58840       7.27100
      -8.55740       8.69400
      -8.52740      10.33000
      -8.49740      12.73000
      -8.46740      14.62000
      -8.43740      14.28000
      -8.40740      12.31000
      -8.37640      10.09000
      -8.34640       8.34000
      -8.31640       7.66600
      -8.28640       8.84700
      -8.25640      11.28000
      -8.22640      13.12000
      -8.19540      13.87000
      -8.16540      14.44000
      -8.13540      14.99000
      -8.10540      13.77000
      -8.07540      10.32000
      -8.04540       7.34800
      -8.01440       6.63100
      -7.98440       7.49400
      -7.95440       8.74000
      -7.92440       8.89200
      -7.89440       7.18900
      -7.86440       5.71200
      -7.83340       6.75400
      -7.80340       9.19100
      -7.77340      10.32000
      -7.74340       9.58900
      -7.71340       8.72100
      -7.68340       9.00700
      -7.65240       9.98100
      -7.62240      10.08000
      -7.59240       9.06500
      -7.56240       8.81200
      -7.53240      10.43000
      -7.50240      12.26000
      -7.47140      13.16000
      -7.44140      13.59000
      -7.41140      12.88000
      -7.38140      10.81000
      -7.35140       8.81900
      -7.32140       7.65100
      -7.29040       7.10800
      -7.26040       7.65400
      -7.23040       9.52000
      -7.20040      10.84000
      -7.17040      10.87000
      -7.14040      11.91000
      -7.10940      15.00000
      -7.07940      19.13000
      -7.04940      22.44000
      -7.01940      22.99000
      -6.98940      21.54000
      -6.95940      19.08000
      -6.92840      15.28000
      -6.89840      11.52000
      -6.86840      10.33000
      -6.83840      14.29000
      -6.80840      23.63000
      -6.77840      31.35000
      -6.74740      29.44000
      -6.71740      21.33000
      -6.68740      15.58000
      -6.65740      14.44000
      -6.62740      15.11000
      -6.59740      15.73000
      -6.56640      16.44000
      -6.53640      16.14000
      -6.50640      14.60000
      -6.47640      12.98000
      -6.44640      12.33000
      -6.41640      15.07000
      -6.38540      21.90000
      -6.35540      29.06000
      -6.32540      31.04000
      -6.29540      25.58000
      -6.26540      17.40000
      -6.23540      11.66000
      -6.20440       9.66400
      -6.17440      12.16000
      -6.14440      18.46000
      -6.11440      23.67000
      -6.08440      23.77000
      -6.05440      21.21000
      -6.02340      20.58000
      -5.99340      20.43000
      -5.96340      17.68000
      -5.93340      15.76000
      -5.90340      18.10000
      -5.87340      21.47000
      -5.84240      20.38000
      -5.81240      15.40000
      -5.78240      11.89000
      -5.75240      12.93000
      -5.72240      15.88000
      -5.69240      16.43000
      -5.66140      14.84000
      -5.63140      13.70000
      -5.60140      14.16000
      -5.57140      15.59000
      -5.54140      17.55000
      -5.51140      21.06000
      -5.48040      25.52000
      -5.45040      30.78000
      -5.42040      37.11000
      -5.39040      38.94000
      -5.36040      33.59000
      -5.33040      27.89000
      -5.29940      25.61000
      -5.26940      24.60000
      -5.23940      22.10000
      -5.20940      18.47000
      -5.17940      16.93000
      -5.14940      18.15000
      -5.11840      19.73000
      -5.08840      19.69000
      -5.05840      19.19000
      -5.02840      20.32000
      -4.99840      22.49000
      -4.96840      23.73000
      -4.93740      23.31000
      -4.90740      21.95000
      -4.87740      21.29000
      -4.84740      22.61000
      -4.81740      24.30000
      -4.78740      24.20000
      -4.75640      24.13000
      -4.72640      26.73000
      -4.69640      29.48000
      -4.66640      26.48000
      -4.63640      18.08000
      -4.60640      10.89000
      -4.57540       8.07700
      -4.54540       8.54600
      -4.51540      11.32000
      -4.48540      14.58000
      -4.45540      14.78000
      -4.42540      13.07000
      -4.39440      13.34000
      -4.36440      14.41000
      -4.33440      14.21000
      -4.30440      13.15000
      -4.27440      11.93000
      -4.24440      11.25000
      -4.21340      11.23000
      -4.18340      10.92000
      -4.15340      10.17000
      -4.12340       9.83500
      -4.09340      10.92000
      -4.06240      14.39000
      -4.03240      20.01000
      -4.00240      27.32000
      -3.97240      34.22000
      -3.94240      34.89000
      -3.91240      29.38000
      -3.88140      23.34000
      -3.85140      19.58000
      -3.82140      18.20000
      -3.79140      18.29000
      -3.76140      19.53000
      -3.73140      21.66000
      -3.70040      23.68000
      -3.67040      25.11000
      -3.64040      24.86000
      -3.61040      22.32000
      -3.58040      18.42000
      -3.55040      13.82000
      -3.51940      10.40000
      -3.48940       9.58000
      -3.45940      10.52000
      -3.42940      13.42000
      -3.39940      19.36000
      -3.36940      25.51000
      -3.33840      27.16000
      -3.30840      24.52000
      -3.27840      21.72000
      -3.24840      20.43000
      -3.21840      19.59000
      -3.18840      19.63000
      -3.15740      22.27000
      -3.12740      25.85000
      -3.09740      24.42000
      -3.06740      17.08000
      -3.03740      10.76000
      -3.00740       8.55300
      -2.97640       8.34200
      -2.94640       8.75400
      -2.91640       9.15300
      -2.88640       8.41900
      -2.85640       6.96800
      -2.82640       6.63900
      -2.79540       7.15300
      -2.76540       7.35900
      -2.73540       7.69000
      -2.70540       8.31600
      -2.67540       8.00600
      -2.64540       6.55700
      -2.61440       6.22100
      -2.58440       8.83300
      -2.55440      12.66000
      -2.52440      13.16000
      -2.49440      10.20000
      -2.46440       9.24700
      -2.43340      12.00000
      -2.40340      14.27000
      -2.37340      12.91000
      -2.34340       9.42700
      -2.31340       6.59500
      -2.28340       5.25500
      -2.25240       4.85300
      -2.22240       4.82600
      -2.19240       5.01600
      -2.16240       5.42300
      -2.13240       5.85200
      -2.10240       5.91400
      -2.07140       5.39300
      -2.04140       4.08300
      -2.01140       2.41500
      -1.98140       1.45900
      -1.95140       1.73500
      -1.92140       3.64500
      -1.89040       6.74800
      -1.86040       8.79900
      -1.83040       8.56600
      -1.80040       6.74800
      -1.77040       4.47000
      -1.74040       2.88100
      -1.70940       2.91000
      -1.67940       4.26200
      -1.64940       5.00500
      -1.61940       4.39300
      -1.58940       3.60200
      -1.55940       3.25200
      -1.52840       3.17000
      -1.49840       3.20100
      -1.46840       3.39500
      -1.43840       4.16300
      -1.40840       6.13700
      -1.37840       8.90500
      -1.34740      11.00000
      -1.31740      11.57000
      -1.28740      10.19000
      -1.25740       7.40500
      -1.22740       5.12100
      -1.19740       4.26700
      -1.16640       4.43400
      -1.13640       5.30500
      -1.10640       6.76400
      -1.07640       7.75100
      -1.04640       7.64700
      -1.01640       9.50700
      -0.98540      14.49000
      -0.95540      17.34000
      -0.92540      15.68000
      -0.89540      13.30000
      -0.86540      13.03000
      -0.83540      13.62000
      -0.80440      12.87000
      -0.77440      11.53000
      -0.74440      11.30000
      -0.71440      10.98000
      -0.68440       8.96900
      -0.65440       6.15500
      -0.62340       4.11500
      -0.59340       3.15600
      -0.56340       2.77400
      -0.53340       2.60100
      -0.50340       2.50900
      -0.47340       2.46200
      -0.44240       2.45200
      -0.41240       2.49000
      -0.38240       2.60700
      -0.35240       2.77900
      -0.32240       2.75500
      -0.29240       2.40000
      -0.26140       2.23300
      -0.23140       2.92000
      -0.20140       4.76200
      -0.17140       7.76400
      -0.14140      10.72000
      -0.11140      11.65000
      -0.08040      10.50000
      -0.05040       8.93800
      -0.02040       8.42300
       0.00960       9.29400
       0.03960      10.31000
       0.06960       9.82100
       0.10060       8.42300
       0.13060       7.86100
       0.16060       8.16300
       0.19060       8.15300
       0.22060       6.33500
       0.25060       3.10700
       0.28160       0.85080
       0.31160       0.12290
       0.34160       0.00912
       0.37160       0.00034
       0.40160       0.00001
       0.43160       0.00000
       0.46260       0.00000
       0.49260       0.00000
       0.52260       0.00000
       0.55260       0.00000
       0.58260       0.00000
       0.61260       0.00000
       0.64360       0.00000
       0.67360       0.00000
       0.70360       0.00000
       0.73360       0.00000
       0.76360       0.00000
       0.79360       0.00000
       0.82460       0.00000
       0.85460       0.00000
       0.88460       0.00000
       0.91460       0.00000
       0.94460       0.00000
       0.97460       0.00000
       1.00560       0.00000
       1.03560       0.00000
       1.06560       0.00000
       1.09560       0.00015
       1.12560       0.00413
       1.15560       0.05799
       1.18660       0.43340
       1.21660       1.80600
       1.24660       4.53700
       1.27660       7.81600
       1.30660      11.11000
       1.33660      14.56000
       1.36760      16.48000
       1.39760      15.22000
       1.42760      12.96000
       1.45760      12.21000
       1.48760      12.58000
       1.51760      12.45000
       1.54860      11.39000
       1.57860       9.22000
       1.60860       6.45700
       1.63860       4.56800
       1.66860       3.88300
       1.69860       4.20200
       1.72960       5.97700
       1.75960       9.21200
       1.78960      12.57000
       1.81960      14.95000
       1.84960      14.82000
       1.87960      11.46000
       1.91060       7.60500
       1.94060       5.53800
       1.97060       5.57300
       2.00060       6.55000
       2.03060       6.22700
       2.06060       4.58200
       2.09160       3.34800
       2.12160       2.89000
       2.15160       2.74300
       2.18160       2.67500
       2.21160       2.63500
       2.24260       2.61500
       2.27260       2.61700
       2.30260       2.66500
       2.33260       2.82200
       2.36260       3.07300
       2.39260       3.24300
       2.42360       3.31400
       2.45360       3.34400
       2.48360       3.03500
       2.51360       2.36600
       2.54360       1.85400
       2.57360       1.69600
       2.60460       1.75600
       2.63460       2.13000
       2.66460       3.16700
       2.69460       4.62400
       2.72460       5.59600
       2.75460       6.18800
       2.78560       6.66600
       2.81560       6.00300
       2.84560       4.41200
       2.87560       3.26400
       2.90560       2.56700
       2.93560       2.28500
       2.96660       3.06400
       2.99660       4.53700
       3.02660       5.39900
       3.05660       5.58000
       3.08660       6.33500
       3.11660       8.58300
       3.14760      10.94000
       3.17760      10.58000
       3.20760       8.55500
       3.23760       8.38100
       3.26760      10.04000
       3.29760       9.81100
       3.32860       6.11200
       3.35860       2.29900
       3.38860       0.57500
       3.41860       0.21480
       3.44860       0.97440
       3.47860       4.55700
       3.50960      11.80000
       3.53960      17.89000
       3.56960      18.85000
       3.59960      18.73000
       3.62960      19.76000
       3.65960      17.88000
       3.69060      12.76000
       3.72060       8.67200
       3.75060       6.39000
       3.78060       4.77100
       3.81060       3.71000
       3.84060       3.11700
       3.87160       2.75700
       3.90160       2.51700
       3.93160       2.45900
       3.96160       3.13400
       3.99160       5.72100
       4.02160       9.97400
       4.05260      12.60000
       4.08260      11.73000
       4.11260       9.33300
       4.14260       7.28300
       4.17260       5.87600
       4.20260       5.01500
       4.23360       4.56000
       4.26360       4.29400
       4.29360       4.09000
       4.32360       3.93500
       4.35360       3.86600
       4.38360       3.79700
       4.41460       3.66800
       4.44460       3.62800
       4.47460       3.67900
       4.50460       3.66000
       4.53460       3.52200
       4.56460       3.34700
       4.59560       3.70200
       4.62560       5.64100
       4.65560       9.06600
       4.68560      11.84000
       4.71560      12.17000
       4.74560      10.58000
       4.77660       8.83700
       4.80660       7.91700
       4.83660       7.50900
       4.86660       6.84600
       4.89660       6.18100
       4.92660       6.59600
       4.95760       8.17400
       4.98760       9.63800
       5.01760      10.16000
       5.04760      10.08000
       5.07760       9.61600
       5.10760       8.89800
       5.13860       8.26800
       5.16860       7.75000
       5.19860       7.22100
       5.22860       7.06500
       5.25860       7.73100
       5.28860       8.98500
       5.31960       9.76900
       5.34960       9.76900
       5.37960       9.73400
       5.40960       9.66600
       5.43960       9.30900
       5.46960       9.19800
       5.50060       9.72900
       5.53060      10.64000
       5.56060      11.79000
       5.59060      12.78000
       5.62060      13.10000
       5.65060      12.84000
       5.68160      12.20000
       5.71160      11.46000
       5.74160      10.64000
       5.77160       9.71600
       5.80160       8.80300
       5.83160       7.76500
       5.86260       7.04700
       5.89260       7.66000
       5.92260       9.01800
       5.95260       9.25600
       5.98260       8.29100
       6.01260       7.15400
       6.04360       6.27600
       6.07360       6.16000
       6.10360       6.94500
       6.13360       7.85200
       6.16360       8.09000
       6.19360       7.90000
       6.22460       7.86800
       6.25460       8.10100
       6.28460       8.42100
       6.31460       8.41900
       6.34460       8.35900
       6.37460       8.83400
       6.40560       9.68900
       6.43560      10.85000
       6.46560      12.68000
       6.49560      14.82000
       6.52560      15.91000
       6.55560      15.33000
       6.58660      13.76000
       6.61660      12.17000
       6.64660      11.12000
       6.67660      10.40000
       6.70660       9.92900
       6.73660       9.85900
       6.76760      10.39000
       6.79760      11.51000
       6.82760      12.25000
       6.85760      11.71000
       6.88760      10.41000
       6.91760       9.15500
       6.94860       8.20400
       6.97860       7.44400
       7.00860       6.66500
       7.03860       6.05700
       7.06860       5.90600
       7.09860       5.82100
       7.12960       5.49300
       7.15960       5.28900
       7.18960       5.13200
       7.21960       5.13000
       7.24960       5.52500
       7.27960       5.69400
       7.31060       5.26200
       7.34060       4.86900
       7.37060       4.93700
       7.40060       4.92100
       7.43060       4.54000
       7.46060       4.20600
       7.49160       4.01400
       7.52160       4.01500
       7.55160       4.25700
       7.58160       4.58500
       7.61160       4.99000
       7.64160       5.12200
       7.67260       4.81300
       7.70260       4.46100
       7.73260       4.49000
       7.76260       4.64300
       7.79260       4.23600
       7.82260       3.40200
       7.85360       2.72300
       7.88360       2.43300
       7.91360       2.37700
       7.94360       2.17700
       7.97360       1.78300
       8.00360       1.39500
       8.03460       1.24300
       8.06460       1.39600
       8.09460       1.55800
       8.12460       1.43500
       8.15460       1.02700
       8.18460       0.67030
       8.21560       0.54030
       8.24560       0.50320
       8.27560       0.38640
       8.30560       0.21690
       8.33560       0.16560
       8.36560       0.18770
       8.39660       0.13790
       8.42660       0.05234
       8.45660       0.01000
       8.48660       0.00096
       8.51660       0.00005
       8.54760       0.00000
       8.57760       0.00000
       8.60760       0.00000
       8.63760       0.00000
       8.66760       0.00000
       8.69760       0.00000
       8.72860       0.00000
       8.75860       0.00000
       8.78860       0.00000
       8.81860       0.00000
       8.84860       0.00000
       8.87860       0.00000
       8.90960       0.00000
       8.93960       0.00000
       8.96960       0.00000
       8.99960       0.00000
       9.02960       0.00000
       9.05960       0.00000
       9.09060       0.00000
       9.12060       0.00000
       9.15060       0.00000
       9.18060       0.00000
       9.21060       0.00000
       9.24060       0.00000
       9.27160       0.00000
       9.30160       0.00000
       9.33160       0.00000
       9.36160       0.00000
       9.39160       0.00000
       9.42160       0.00000
       9.45260       0.00000
       9.48260       0.00000
       9.51260       0.00000
       9.54260       0.00000
       9.57260       0.00000
       9.60260       0.00000
       9.63360       0.00000
       9.66360       0.00000
       9.69360       0.00000
       9.72360       0.00000
