      #Energy        TDOS
      -6.60807      27.28000
      -6.57807      27.80000
      -6.54707      26.50000
      -6.51707      26.47000
      -6.48707      31.16000
      -6.45707      38.15000
      -6.42707      41.74000
      -6.39707      42.00000
      -6.36607      41.51000
      -6.33607      38.80000
      -6.30607      32.87000
      -6.27607      26.02000
      -6.24607      20.57000
      -6.21607      17.48000
      -6.18507      18.02000
      -6.15507      21.53000
      -6.12507      24.84000
      -6.09507      26.82000
      -6.06507      27.17000
      -6.03507      24.38000
      -6.00407      20.94000
      -5.97407      20.05000
      -5.94407      18.75000
      -5.91407      15.96000
      -5.88407      17.47000
      -5.85407      24.08000
      -5.82307      30.73000
      -5.79307      36.36000
      -5.76307      38.69000
      -5.73307      35.85000
      -5.70307      34.26000
      -5.67307      38.31000
      -5.64207      42.00000
      -5.61207      40.72000
      -5.58207      36.89000
      -5.55207      34.78000
      -5.52207      33.44000
      -5.49207      28.81000
      -5.46107      23.51000
      -5.43107      21.96000
      -5.40107      23.59000
      -5.37107      24.46000
      -5.34107      23.82000
      -5.31007      24.60000
      -5.28007      27.19000
      -5.25007      28.07000
      -5.22007      27.08000
      -5.19007      27.80000
      -5.16007      31.44000
      -5.12907      33.96000
      -5.09907      30.16000
      -5.06907      23.24000
      -5.03907      20.48000
      -5.00907      23.46000
      -4.97907      28.97000
      -4.94807      32.48000
      -4.91807      32.07000
      -4.88807      28.47000
      -4.85807      22.44000
      -4.82807      17.47000
      -4.79807      17.45000
      -4.76707      21.91000
      -4.73707      28.12000
      -4.70707      33.55000
      -4.67707      38.06000
      -4.64707      42.35000
      -4.61707      42.17000
      -4.58607      34.62000
      -4.55607      25.17000
      -4.52607      21.26000
      -4.49607      23.25000
      -4.46607      24.49000
      -4.43607      22.34000
      -4.40507      20.65000
      -4.37507      20.94000
      -4.34507      22.57000
      -4.31507      24.40000
      -4.28507      24.21000
      -4.25507      22.68000
      -4.22407      21.93000
      -4.19407      21.71000
      -4.16407      21.14000
      -4.13407      20.37000
      -4.10407      20.87000
      -4.07307      23.05000
      -4.04307      24.33000
      -4.01307      25.33000
      -3.98307      29.44000
      -3.95307      32.67000
      -3.92307      30.25000
      -3.89207      26.34000
      -3.86207      26.79000
      -3.83207      30.79000
      -3.80207      33.26000
      -3.77207      31.06000
      -3.74207      25.80000
      -3.71107      20.87000
      -3.68107      18.17000
      -3.65107      18.21000
      -3.62107      20.64000
      -3.59107      24.44000
      -3.56107      27.05000
      -3.53007      27.19000
      -3.50007      27.73000
      -3.47007      29.17000
      -3.44007      27.15000
      -3.41007      20.54000
      -3.38007      13.71000
      -3.34907      11.27000
      -3.31907      13.21000
      -3.28907      16.21000
      -3.25907      18.76000
      -3.22907      20.86000
      -3.19907      21.84000
      -3.16807      22.45000
      -3.13807      23.78000
      -3.10807      24.36000
      -3.07807      22.43000
      -3.04807      19.87000
      -3.01707      18.47000
      -2.98707      17.19000
      -2.95707      14.69000
      -2.92707      11.60000
      -2.89707       9.66900
      -2.86707       9.15700
      -2.83607       9.60200
      -2.80607      11.39000
      -2.77607      15.26000
      -2.74607      19.34000
      -2.71607      19.70000
      -2.68607      16.91000
      -2.65507      14.66000
      -2.62507      12.57000
      -2.59507       9.69100
      -2.56507       8.86600
      -2.53507      10.57000
      -2.50507      11.27000
      -2.47407      10.43000
      -2.44407      10.92000
      -2.41407      14.43000
      -2.38407      20.39000
      -2.35407      24.77000
      -2.32407      22.65000
      -2.29307      16.44000
      -2.26307      11.93000
      -2.23307       9.86000
      -2.20307       7.90300
      -2.17307       5.50400
      -2.14307       3.96000
      -2.11207       3.54500
      -2.08207       3.61600
      -2.05207       3.82900
      -2.02207       4.20700
      -1.99207       5.13800
      -1.96207       7.12800
      -1.93107       9.33300
      -1.90107      10.12000
      -1.87107       9.94900
      -1.84107       9.26900
      -1.81107       7.95100
      -1.78007       6.96800
      -1.75007       6.07900
      -1.72007       4.86900
      -1.69007       5.15500
      -1.66007       9.49600
      -1.63007      17.12000
      -1.59907      22.46000
      -1.56907      23.78000
      -1.53907      24.00000
      -1.50907      22.00000
      -1.47907      18.03000
      -1.44907      16.40000
      -1.41807      18.31000
      -1.38807      21.44000
      -1.35807      23.53000
      -1.32807      23.16000
      -1.29807      20.42000
      -1.26807      15.79000
      -1.23707      10.92000
      -1.20707       7.04500
      -1.17707       4.25800
      -1.14707       2.73800
      -1.11707       2.10700
      -1.08707       1.83500
      -1.05607       1.69200
      -1.02607       1.61500
      -0.99607       1.58700
      -0.96607       1.64500
      -0.93607       1.98600
      -0.90607       2.99000
      -0.87507       4.42400
      -0.84507       5.06800
      -0.81507       4.65800
      -0.78507       4.26300
      -0.75507       4.19300
      -0.72507       3.55900
      -0.69407       2.02800
      -0.66407       0.67180
      -0.63407       0.12430
      -0.60407       0.07201
      -0.57407       0.50580
      -0.54307       2.26500
      -0.51307       5.81600
      -0.48307       9.46200
      -0.45307      11.00000
      -0.42307      10.17000
      -0.39307       8.58700
      -0.36207       8.17700
      -0.33207       9.44800
      -0.30207      11.34000
      -0.27207      13.33000
      -0.24207      15.58000
      -0.21207      14.65000
      -0.18107       8.69900
      -0.15107       2.90700
      -0.12107       0.52290
      -0.09107       0.04951
      -0.06107       0.00243
      -0.03107       0.00006
      -0.00007       0.00000
       0.02993       0.00000
       0.05993       0.00000
       0.08993       0.00000
       0.11993       0.00000
       0.14993       0.00000
       0.18093       0.00002
       0.21093       0.00114
       0.24093       0.02733
       0.27093       0.33290
       0.30093       2.08600
       0.33093       6.91700
       0.36193      12.97000
       0.39193      16.35000
       0.42193      18.08000
       0.45193      18.31000
       0.48193      15.04000
       0.51293      11.29000
       0.54293       9.87000
       0.57293       9.83400
