#K-Path  Band-1   Band-2   Band-3   Band-4      ...   Band-n
  0.1747  -19.1316  -18.9660  -18.7876  -18.6805  -18.3251  -18.3235  -18.1554  -17.8625  -17.8061  -17.4924  -17.3477  -17.1533  -17.0734  -16.8061  -16.6052  -16.2346  -16.2263  -15.9760  -15.8922  -15.6772  -15.6569  -15.6482  -15.4004  -15.0258  -14.8659  -14.7733  -14.7086  -14.3742  -14.2537  -13.8824  -13.7190  -13.6966  -13.6458  -13.4737  -13.0811  -13.0411  -12.7838  -12.6068  -12.4382  -12.4158  -12.2097  -11.9420  -11.8246  -11.4895  -11.4338  -11.2732  -11.2189  -10.9902  -10.7606  -10.7143  -10.3066  -10.1783  -10.0754   -9.9213   -9.6843   -9.6135   -9.5919   -9.3741   -9.1492   -9.1443   -8.8248   -8.7777   -8.6356   -8.3697   -8.2192   -8.1186   -7.9597   -7.9538   -7.8299   -7.6853   -7.5427   -7.4523   -7.2120   -7.2093   -7.1741   -7.0904   -6.9643   -6.8871   -6.7752   -6.7430   -6.6389   -6.6322   -6.6241   -6.5119   -6.4462   -6.3782   -6.3462   -6.1856   -6.1274   -6.0675   -6.0163   -5.9308   -5.8722   -5.8445   -5.7231   -5.6911   -5.6760   -5.6074   -5.5512   -5.3992   -5.3384   -5.2343   -5.2323   -5.2265   -5.0312   -4.9938   -4.8977   -4.8349   -4.8184   -4.6890   -4.6693   -4.5762   -4.5599   -4.4968   -4.2122   -4.1958   -4.0246   -4.0169   -3.9524   -3.8119   -3.8006   -3.7315   -3.6699   -3.5387   -3.4706   -3.3104   -3.3004   -3.2995   -3.2399   -3.1994   -3.1117   -2.7540   -2.4639   -2.3699   -2.3429   -1.9660   -1.8655   -1.5743   -1.4736   -1.4030   -1.2818   -1.0290   -0.3774   -0.2949    0.3457    0.5044    0.8944    1.6076    1.6453    1.7132    1.8857    2.2686    2.3949    2.5618    2.9327    3.2237    3.2540    3.4802    3.5776    3.8272    3.8811    4.1365    4.1495    4.7507    4.7781    5.0954    5.1781    5.2451    5.2915    5.3759    5.6597    5.8433    6.0922    6.2943    6.3915    6.4275    6.4551    6.5905    7.0408    7.4202    7.7685
  0.1809  -19.1263  -18.9744  -18.7899  -18.6823  -18.3187  -18.3133  -18.1462  -17.8719  -17.8152  -17.5057  -17.3434  -17.1647  -17.0653  -16.8155  -16.5795  -16.2203  -16.2082  -15.9606  -15.9201  -15.6908  -15.6796  -15.6225  -15.4169  -15.0292  -14.8947  -14.7762  -14.7028  -14.3626  -14.2596  -13.8887  -13.6975  -13.6685  -13.6234  -13.4581  -13.0674  -13.0661  -12.7983  -12.6108  -12.4666  -12.4072  -12.2389  -11.9518  -11.8250  -11.4773  -11.4184  -11.2796  -11.2316  -10.9841  -10.7840  -10.7023  -10.2831  -10.1634  -10.0786   -9.8937   -9.6954   -9.5855   -9.5779   -9.3497   -9.1743   -9.1656   -8.8149   -8.8103   -8.6564   -8.3978   -8.2300   -8.1132   -7.9570   -7.9371   -7.8283   -7.6986   -7.5579   -7.4459   -7.2139   -7.2023   -7.1673   -7.0916   -6.9756   -6.8707   -6.7487   -6.7457   -6.6573   -6.6282   -6.6266   -6.4995   -6.4446   -6.3681   -6.3520   -6.1700   -6.1144   -6.0687   -6.0050   -5.9184   -5.8701   -5.8391   -5.7339   -5.6942   -5.6928   -5.6106   -5.5428   -5.4116   -5.3439   -5.2587   -5.2330   -5.2266   -5.0263   -4.9910   -4.9077   -4.8458   -4.8113   -4.6960   -4.6686   -4.5862   -4.5721   -4.5108   -4.1871   -4.1802   -4.0111   -3.9987   -3.9552   -3.8109   -3.7792   -3.7117   -3.6525   -3.5269   -3.5021   -3.3390   -3.3128   -3.2966   -3.2391   -3.2050   -3.1309   -2.7551   -2.4846   -2.3666   -2.3469   -1.9592   -1.8646   -1.5706   -1.4583   -1.3974   -1.2783   -1.0101   -0.3950   -0.2980    0.3462    0.5151    0.8719    1.5978    1.6441    1.7141    1.9052    2.2665    2.3759    2.5625    2.9371    3.2455    3.2536    3.4803    3.5852    3.8126    4.0367    4.1330    4.1468    4.7569    4.8037    4.9563    5.1607    5.2474    5.2961    5.5797    5.7871    5.8993    6.2284    6.2777    6.4301    6.4401    6.4514    6.7975    6.9218    7.2227    7.5510
  0.1872  -19.1209  -18.9828  -18.7921  -18.6839  -18.3127  -18.3033  -18.1384  -17.8801  -17.8237  -17.5187  -17.3388  -17.1756  -17.0576  -16.8245  -16.5541  -16.2062  -16.1902  -15.9475  -15.9456  -15.7086  -15.7019  -15.5918  -15.4328  -15.0324  -14.9249  -14.7779  -14.6973  -14.3517  -14.2654  -13.8949  -13.6761  -13.6408  -13.6004  -13.4447  -13.0949  -13.0516  -12.8150  -12.6123  -12.4942  -12.3945  -12.2675  -11.9665  -11.8220  -11.4651  -11.4019  -11.2853  -11.2442  -10.9830  -10.8033  -10.6910  -10.2609  -10.1484  -10.0824   -9.8672   -9.7075   -9.5642   -9.5578   -9.3257   -9.1974   -9.1844   -8.8424   -8.8056   -8.6792   -8.4267   -8.2380   -8.1058   -7.9600   -7.9165   -7.8260   -7.7127   -7.5730   -7.4389   -7.2193   -7.1924   -7.1604   -7.0910   -6.9867   -6.8535   -6.7481   -6.7261   -6.6803   -6.6288   -6.6188   -6.4884   -6.4444   -6.3584   -6.3577   -6.1542   -6.1016   -6.0731   -5.9940   -5.9101   -5.8655   -5.8330   -5.7406   -5.7089   -5.6958   -5.6149   -5.5343   -5.4261   -5.3517   -5.2829   -5.2399   -5.2167   -5.0210   -4.9880   -4.9166   -4.8564   -4.8044   -4.7022   -4.6676   -4.5958   -4.5839   -4.5249   -4.1788   -4.1481   -4.0057   -3.9728   -3.9580   -3.8102   -3.7578   -3.6921   -3.6359   -3.5345   -3.5156   -3.3669   -3.3263   -3.3122   -3.2184   -3.2104   -3.1497   -2.7561   -2.5065   -2.3635   -2.3499   -1.9530   -1.8640   -1.5673   -1.4431   -1.3920   -1.2760   -0.9913   -0.4126   -0.3009    0.3466    0.5265    0.8497    1.5888    1.6436    1.7143    1.9246    2.2644    2.3570    2.5634    2.9404    3.2569    3.2609    3.4790    3.5941    3.7315    3.7990    3.9111    4.1315    4.1450    4.8130    4.8325    5.1591    5.1883    5.2284    5.2614    5.5795    5.7551    5.8053    6.1318    6.2620    6.2836    6.5643    6.6191    6.7760    7.4320    7.7902
  0.1934  -19.1154  -18.9909  -18.7939  -18.6854  -18.3070  -18.2935  -18.1321  -17.8868  -17.8315  -17.5312  -17.3340  -17.1860  -17.0501  -16.8331  -16.5291  -16.1927  -16.1723  -15.9741  -15.9313  -15.7262  -15.7237  -15.5608  -15.4480  -15.0351  -14.9555  -14.7788  -14.6921  -14.3417  -14.2710  -13.9010  -13.6549  -13.6138  -13.5766  -13.4338  -13.1232  -13.0373  -12.8333  -12.6117  -12.5205  -12.3784  -12.2955  -11.9845  -11.8170  -11.4529  -11.3844  -11.2904  -11.2567  -10.9881  -10.8174  -10.6806  -10.2400  -10.1335  -10.0865   -9.8426   -9.7184   -9.5528   -9.5305   -9.3033   -9.2179   -9.1993   -8.8736   -8.7965   -8.7034   -8.4558   -8.2438   -8.0967   -7.9631   -7.8982   -7.8230   -7.7271   -7.5877   -7.4314   -7.2255   -7.1832   -7.1533   -7.0879   -6.9976   -6.8359   -6.7503   -6.7259   -6.6821   -6.6308   -6.6107   -6.4789   -6.4456   -6.3632   -6.3490   -6.1382   -6.0892   -6.0801   -5.9836   -5.9070   -5.8593   -5.8261   -5.7423   -5.7244   -5.6957   -5.6203   -5.5257   -5.4415   -5.3610   -5.3066   -5.2470   -5.2043   -5.0153   -4.9848   -4.9245   -4.8666   -4.7976   -4.7076   -4.6661   -4.6049   -4.5952   -4.5390   -4.1710   -4.1160   -4.0007   -3.9609   -3.9471   -3.8097   -3.7364   -3.6728   -3.6202   -3.5672   -3.5052   -3.3939   -3.3400   -3.3334   -3.2157   -3.1924   -3.1678   -2.7570   -2.5290   -2.3607   -2.3521   -1.9474   -1.8638   -1.5644   -1.4282   -1.3871   -1.2748   -0.9728   -0.4301   -0.3036    0.3470    0.5385    0.8278    1.5806    1.6439    1.7139    1.9437    2.2624    2.3383    2.5647    2.9431    3.2613    3.2782    3.4871    3.6026    3.7276    3.7850    4.0047    4.1281    4.1428    4.8267    4.8527    5.1796    5.1851    5.2019    5.2821    5.4443    5.6835    5.7757    6.2528    6.3704    6.4589    6.4734    6.4819    6.6663    7.0982    7.2338
  0.1997  -19.1098  -18.9989  -18.7956  -18.6867  -18.3019  -18.2841  -18.1274  -17.8920  -17.8386  -17.5429  -17.3290  -17.1958  -17.0431  -16.8412  -16.5048  -16.1799  -16.1548  -15.9998  -15.9177  -15.7449  -15.7429  -15.5300  -15.4622  -15.0376  -14.9861  -14.7795  -14.6874  -14.3325  -14.2764  -13.9067  -13.6343  -13.5881  -13.5521  -13.4255  -13.1519  -13.0232  -12.8523  -12.6098  -12.5443  -12.3598  -12.3228  -12.0046  -11.8112  -11.4408  -11.3662  -11.2946  -11.2692  -10.9997  -10.8258  -10.6710  -10.2207  -10.1191  -10.0908   -9.8216   -9.7260   -9.5450   -9.5044   -9.2851   -9.2353   -9.2082   -8.9035   -8.7875   -8.7287   -8.4845   -8.2478   -8.0862   -7.9662   -7.8824   -7.8192   -7.7414   -7.6018   -7.4238   -7.2321   -7.1758   -7.1460   -7.0813   -7.0082   -6.8182   -6.7522   -6.7496   -6.6615   -6.6326   -6.6043   -6.4715   -6.4480   -6.3681   -6.3401   -6.1221   -6.0889   -6.0772   -5.9740   -5.9093   -5.8523   -5.8186   -5.7391   -5.7388   -5.6939   -5.6266   -5.5172   -5.4574   -5.3707   -5.3295   -5.2543   -5.1912   -5.0094   -4.9815   -4.9314   -4.8765   -4.7912   -4.7122   -4.6642   -4.6135   -4.6058   -4.5529   -4.1638   -4.0839   -3.9962   -3.9638   -3.9217   -3.8093   -3.7154   -3.6540   -3.6059   -3.5997   -3.4956   -3.4195   -3.3559   -3.3538   -3.2207   -3.1852   -3.1657   -2.7578   -2.5514   -2.3581   -2.3537   -1.9426   -1.8638   -1.5620   -1.4138   -1.3825   -1.2748   -0.9548   -0.4471   -0.3059    0.3474    0.5512    0.8063    1.5733    1.6447    1.7129    1.9624    2.2605    2.3199    2.5660    2.9453    3.2674    3.2997    3.5081    3.6120    3.7712    4.1277    4.1394    4.8144    4.8629    5.0745    5.1642    5.1791    5.2498    5.3356    5.4891    5.6320    5.9079    6.1882    6.2963    6.4289    6.4446    6.4915    6.6668    7.0209    7.2109    7.8117
  0.2059  -19.1041  -19.0066  -18.7970  -18.6878  -18.2973  -18.2752  -18.1242  -17.8958  -17.8449  -17.5538  -17.3240  -17.2049  -17.0366  -16.8486  -16.4815  -16.1680  -16.1378  -16.0242  -15.9051  -15.7651  -15.7584  -15.4999  -15.4753  -15.0397  -15.0162  -14.7799  -14.6830  -14.3244  -14.2813  -13.9119  -13.6146  -13.5643  -13.5270  -13.4199  -13.1808  -13.0093  -12.8713  -12.6097  -12.5623  -12.3494  -12.3395  -12.0260  -11.8053  -11.4287  -11.3478  -11.2975  -11.2817  -11.0168  -10.8295  -10.6625  -10.2032  -10.1052  -10.0950   -9.8074   -9.7268   -9.5414   -9.4800   -9.2743   -9.2492   -9.2077   -8.9312   -8.7785   -8.7547   -8.5123   -8.2503   -8.0749   -7.9696   -7.8693   -7.8147   -7.7552   -7.6148   -7.4163   -7.2389   -7.1705   -7.1386   -7.0707   -7.0185   -6.8008   -6.7773   -6.7538   -6.6382   -6.6341   -6.5996   -6.4663   -6.4509   -6.3723   -6.3317   -6.1058   -6.0986   -6.0659   -5.9655   -5.9162   -5.8452   -5.8104   -5.7527   -5.7312   -5.6904   -5.6336   -5.5089   -5.4733   -5.3802   -5.3513   -5.2616   -5.1782   -5.0032   -4.9781   -4.9373   -4.8860   -4.7850   -4.7160   -4.6619   -4.6216   -4.6157   -4.5664   -4.1573   -4.0519   -3.9922   -3.9665   -3.8970   -3.8090   -3.6954   -3.6359   -3.6313   -3.5937   -3.4869   -3.4429   -3.3784   -3.3674   -3.2254   -3.2016   -3.1399   -2.7585   -2.5733   -2.3559   -2.3550   -1.9384   -1.8640   -1.5599   -1.3999   -1.3784   -1.2759   -0.9379   -0.4632   -0.3080    0.3478    0.5645    0.7853    1.5670    1.6461    1.7114    1.9806    2.2588    2.3021    2.5674    2.9464    3.2703    3.3083    3.4971    3.6217    3.7579    3.7729    4.1298    4.1397    4.8713    4.9426    5.1305    5.1834    5.2408    5.2752    5.4630    5.6152    6.1083    6.1536    6.3731    6.3984    6.4336    6.4702    6.5551    6.7542    7.1809    7.5821
  0.2121  -19.0985  -19.0140  -18.7982  -18.6887  -18.2933  -18.2670  -18.1224  -17.8983  -17.8503  -17.5634  -17.3190  -17.2134  -17.0307  -16.8553  -16.4595  -16.1575  -16.1218  -16.0468  -15.8935  -15.7841  -15.7723  -15.4871  -15.4710  -15.0452  -15.0414  -14.7802  -14.6792  -14.3174  -14.2857  -13.9165  -13.5960  -13.5427  -13.5013  -13.4169  -13.2097  -12.9958  -12.8894  -12.6174  -12.5685  -12.3751  -12.3181  -12.0482  -11.7998  -11.4167  -11.3309  -11.2977  -11.2940  -11.0376  -10.8301  -10.6551  -10.1877  -10.0989  -10.0922   -9.8026   -9.7179   -9.5426   -9.4583   -9.2702   -9.2594   -9.1990   -8.9556   -8.7808   -8.7692   -8.5388   -8.2519   -8.0630   -7.9734   -7.8588   -7.8097   -7.7682   -7.6266   -7.4091   -7.2455   -7.1673   -7.1312   -7.0562   -7.0283   -6.8058   -6.7841   -6.7552   -6.6354   -6.6155   -6.5969   -6.4637   -6.4541   -6.3759   -6.3238   -6.1086   -6.0895   -6.0555   -5.9582   -5.9267   -5.8386   -5.8020   -5.7651   -5.7210   -5.6852   -5.6412   -5.5010   -5.4889   -5.3889   -5.3715   -5.2687   -5.1662   -4.9971   -4.9748   -4.9424   -4.8950   -4.7793   -4.7191   -4.6589   -4.6289   -4.6245   -4.5793   -4.1516   -4.0201   -3.9888   -3.9690   -3.8732   -3.8088   -3.6826   -3.6558   -3.6188   -3.5848   -3.4792   -3.4630   -3.4006   -3.3808   -3.2297   -3.2166   -3.1159   -2.7591   -2.5939   -2.3560   -2.3539   -1.9348   -1.8642   -1.5582   -1.3869   -1.3748   -1.2780   -0.9222   -0.4782   -0.3097    0.3481    0.5783    0.7650    1.5615    1.6479    1.7096    1.9978    2.2573    2.2852    2.5688    2.9473    3.2744    3.3202    3.5014    3.6312    3.7109    3.7456    3.9906    4.1246    4.1386    4.8821    4.9094    5.1204    5.1644    5.2200    5.2494    5.3344    5.5561    5.7732    6.0869    6.3598    6.3655    6.4094    6.4702    6.8155    6.8221    7.7397
  0.2184  -19.0930  -19.0209  -18.7992  -18.6895  -18.2899  -18.2597  -18.1218  -17.8998  -17.8548  -17.5717  -17.3141  -17.2210  -17.0255  -16.8611  -16.4394  -16.1488  -16.1072  -16.0667  -15.8831  -15.8016  -15.7843  -15.4972  -15.4438  -15.0726  -15.0429  -14.7804  -14.6760  -14.3115  -14.2894  -13.9205  -13.5792  -13.5238  -13.4753  -13.4161  -13.2382  -12.9831  -12.9057  -12.6321  -12.5630  -12.3998  -12.2962  -12.0704  -11.7951  -11.4047  -11.3199  -11.3063  -11.2908  -11.0601  -10.8290  -10.6490  -10.1746  -10.1024  -10.0807   -9.8048   -9.7016   -9.5484   -9.4403   -9.2675   -9.2662   -9.1883   -8.9751   -8.8063   -8.7596   -8.5633   -8.2527   -8.0509   -7.9777   -7.8508   -7.8046   -7.7797   -7.6367   -7.4026   -7.2516   -7.1656   -7.1238   -7.0384   -7.0377   -6.8344   -6.7688   -6.7563   -6.6365   -6.5960   -6.5944   -6.4634   -6.4570   -6.3788   -6.3165   -6.1181   -6.0731   -6.0463   -5.9523   -5.9394   -5.8330   -5.7935   -5.7760   -5.7099   -5.6788   -5.6488   -5.5037   -5.4938   -5.3964   -5.3898   -5.2752   -5.1557   -4.9910   -4.9715   -4.9468   -4.9033   -4.7742   -4.7215   -4.6554   -4.6353   -4.6322   -4.5914   -4.1467   -3.9888   -3.9859   -3.9712   -3.8510   -3.8087   -3.7022   -3.6480   -3.6030   -3.5804   -3.4781   -3.4727   -3.4218   -3.3934   -3.2334   -3.2300   -3.0944   -2.7595   -2.6127   -2.3567   -2.3523   -1.9319   -1.8645   -1.5568   -1.3749   -1.3718   -1.2809   -0.9083   -0.4915   -0.3112    0.3484    0.5925    0.7453    1.5570    1.6499    1.7076    2.0136    2.2560    2.2696    2.5701    2.9479    3.2776    3.3304    3.4973    3.6406    3.7074    3.7333    3.9418    4.1214    4.1359    4.9132    4.9341    5.0878    5.2093    5.2743    5.3431    5.4033    5.6425    5.6934    6.0865    6.2162    6.3568    6.3577    6.4656    6.6399    7.1656    7.9181
  0.2246  -19.0879  -19.0271  -18.7999  -18.6901  -18.2873  -18.2536  -18.1219  -17.9005  -17.8584  -17.5785  -17.3098  -17.2275  -17.0212  -16.8659  -16.4220  -16.1427  -16.0945  -16.0830  -15.8740  -15.8172  -15.7942  -15.5055  -15.4194  -15.0971  -15.0440  -14.7806  -14.6735  -14.3068  -14.2923  -13.9236  -13.5646  -13.5082  -13.4493  -13.4170  -13.2662  -12.9718  -12.9196  -12.6476  -12.5520  -12.4231  -12.2747  -12.0921  -11.7913  -11.3927  -11.3185  -11.3169  -11.2758  -11.0828  -10.8272  -10.6441  -10.1640  -10.1054  -10.0709   -9.8097   -9.6820   -9.5583   -9.4269   -9.2704   -9.2621   -9.1814   -8.9879   -8.8302   -8.7501   -8.5851   -8.2531   -8.0390   -7.9827   -7.8449   -7.8000   -7.7895   -7.6450   -7.3969   -7.2570   -7.1650   -7.1167   -7.0464   -7.0180   -6.8628   -6.7572   -6.7555   -6.6373   -6.5966   -6.5757   -6.4653   -6.4593   -6.3811   -6.3102   -6.1264   -6.0568   -6.0386   -5.9535   -5.9477   -5.8286   -5.7855   -5.7850   -5.6991   -5.6717   -5.6561   -5.5171   -5.4877   -5.4055   -5.4024   -5.2809   -5.1470   -4.9853   -4.9683   -4.9505   -4.9108   -4.7700   -4.7231   -4.6512   -4.6406   -4.6385   -4.6026   -4.1428   -3.9837   -3.9730   -3.9585   -3.8313   -3.8086   -3.7315   -3.6308   -3.5892   -3.5815   -3.4872   -3.4675   -3.4415   -3.4047   -3.2412   -3.2364   -3.0762   -2.7599   -2.6288   -2.3572   -2.3510   -1.9297   -1.8647   -1.5557   -1.3695   -1.3644   -1.2843   -0.8967   -0.5027   -0.3123    0.3485    0.6069    0.7267    1.5535    1.6518    1.7056    2.0275    2.2550    2.2559    2.5711    2.9483    3.2808    3.3386    3.5020    3.6506    3.7076    3.7209    4.1206    4.1341    4.1236    4.9571    5.0457    5.0711    5.1960    5.2413    5.3456    5.4269    5.5475    5.7322    6.2359    6.2751    6.2975    6.4681    6.5258    6.5545    7.7902    7.8371
  0.2309  -19.0834  -19.0324  -18.8005  -18.6905  -18.2853  -18.2489  -18.1224  -17.9007  -17.8610  -17.5834  -17.3062  -17.2326  -17.0180  -16.8694  -16.4083  -16.1396  -16.0942  -16.0846  -15.8660  -15.8304  -15.8016  -15.5116  -15.3993  -15.1172  -15.0448  -14.7807  -14.6716  -14.3034  -14.2945  -13.9259  -13.5531  -13.4965  -13.4242  -13.4188  -13.2927  -12.9627  -12.9301  -12.6604  -12.5387  -12.4445  -12.2550  -12.1119  -11.7885  -11.3808  -11.3305  -11.3167  -11.2588  -11.1036  -10.8256  -10.6405  -10.1561  -10.1076  -10.0634   -9.8145   -9.6622   -9.5708   -9.4183   -9.2725   -9.2535   -9.1808   -8.9933   -8.8507   -8.7413   -8.6030   -8.2532   -8.0278   -7.9886   -7.8409   -7.7969   -7.7964   -7.6511   -7.3925   -7.2612   -7.1648   -7.1103   -7.0539   -6.9956   -6.8906   -6.7578   -6.7449   -6.6379   -6.5980   -6.5602   -6.4686   -6.4609   -6.3828   -6.3052   -6.1331   -6.0410   -6.0327   -5.9680   -5.9444   -5.8254   -5.7918   -5.7787   -5.6902   -5.6650   -5.6623   -5.5281   -5.4829   -5.4176   -5.4069   -5.2854   -5.1406   -4.9804   -4.9653   -4.9538   -4.9169   -4.7667   -4.7243   -4.6464   -4.6446   -4.6432   -4.6126   -4.1399   -3.9821   -3.9744   -3.9304   -3.8152   -3.8086   -3.7595   -3.6151   -3.5864   -3.5781   -3.4909   -3.4637   -3.4584   -3.4140   -3.2498   -3.2387   -3.0622   -2.7602   -2.6412   -2.3576   -2.3501   -1.9281   -1.8649   -1.5550   -1.3677   -1.3557   -1.2878   -0.8879   -0.5111   -0.3131    0.3487    0.6208    0.7098    1.5510    1.6535    1.7038    2.0386    2.2449    2.2543    2.5719    2.9485    3.2833    3.3506    3.5236    3.6601    3.7098    3.7132    4.1198    4.1338    4.9657    4.9787    5.0423    5.0578    5.2384    5.3245    5.4655    5.6162    5.6610    6.2405    6.3988    6.4512    6.5329    6.5867    6.6556    6.8113    7.7535    7.8448
  0.2371  -19.0802  -19.0361  -18.8008  -18.6908  -18.2841  -18.2460  -18.1229  -17.9007  -17.8626  -17.5865  -17.3037  -17.2359  -17.0160  -16.8717  -16.3994  -16.1392  -16.1000  -16.0782  -15.8590  -15.8409  -15.8061  -15.5154  -15.3858  -15.1309  -15.0452  -14.7807  -14.6705  -14.3014  -14.2958  -13.9274  -13.5457  -13.4893  -13.4204  -13.4021  -13.3156  -12.9567  -12.9368  -12.6688  -12.5257  -12.4621  -12.2396  -12.1273  -11.7868  -11.3695  -11.3419  -11.3170  -11.2449  -11.1195  -10.8245  -10.6384  -10.1513  -10.1091  -10.0587   -9.8179   -9.6448   -9.5838   -9.4137   -9.2734   -9.2441   -9.1849   -8.9935   -8.8654   -8.7347   -8.6152   -8.2532   -8.0180   -7.9949   -7.8385   -7.8016   -7.7941   -7.6549   -7.3897   -7.2639   -7.1648   -7.1055   -7.0594   -6.9718   -6.9175   -6.7582   -6.7380   -6.6383   -6.5995   -6.5495   -6.4720   -6.4618   -6.3838   -6.3020   -6.1373   -6.0290   -6.0268   -5.9817   -5.9424   -5.8235   -5.7960   -5.7741   -5.6843   -5.6665   -5.6601   -5.5356   -5.4799   -5.4254   -5.4096   -5.2883   -5.1367   -4.9770   -4.9624   -4.9567   -4.9212   -4.7646   -4.7249   -4.6471   -4.6461   -4.6412   -4.6209   -4.1382   -3.9811   -3.9753   -3.9077   -3.8085   -3.8045   -3.7823   -3.6035   -3.5916   -3.5708   -3.4917   -3.4705   -3.4614   -3.4203   -3.2552   -3.2401   -3.0534   -2.7603   -2.6491   -2.3578   -2.3496   -1.9271   -1.8651   -1.5546   -1.3667   -1.3499   -1.2906   -0.8824   -0.5165   -0.3136    0.3488    0.6326    0.6961    1.5495    1.6547    1.7027    2.0459    2.2377    2.2538    2.5724    2.9485    3.2843    3.3491    3.5056    3.6693    3.7005    3.7050    3.9607    4.1213    4.1345    4.9732    5.0022    5.0296    5.1417    5.2449    5.3227    5.4348    5.4999    5.6089    5.8806    6.0640    6.3271    6.3807    6.3986    6.5019    6.5425    6.9722
  0.2433  -19.0790  -19.0374  -18.8009  -18.6909  -18.2837  -18.2450  -18.1231  -17.9007  -17.8631  -17.5875  -17.3029  -17.2371  -17.0153  -16.8724  -16.3963  -16.1396  -16.1016  -16.0760  -15.8543  -15.8469  -15.8077  -15.5167  -15.3809  -15.1358  -15.0454  -14.7807  -14.6701  -14.3007  -14.2963  -13.9278  -13.5431  -13.4868  -13.4211  -13.3915  -13.3265  -12.9546  -12.9390  -12.6717  -12.5192  -12.4701  -12.2334  -12.1335  -11.7862  -11.3621  -11.3493  -11.3172  -11.2393  -11.1257  -10.8241  -10.6376  -10.1497  -10.1096  -10.0570   -9.8191   -9.6366   -9.5907   -9.4123   -9.2737   -9.2395   -9.1878   -8.9927   -8.8708   -8.7321   -8.6196   -8.2532   -8.0128   -7.9989   -7.8377   -7.8032   -7.7933   -7.6561   -7.3887   -7.2649   -7.1648   -7.1036   -7.0615   -6.9528   -6.9377   -6.7583   -6.7357   -6.6384   -6.6001   -6.5455   -6.4734   -6.4621   -6.3841   -6.3009   -6.1388   -6.0277   -6.0193   -5.9889   -5.9418   -5.8229   -5.7975   -5.7725   -5.6822   -5.6681   -5.6583   -5.5382   -5.4789   -5.4280   -5.4106   -5.2892   -5.1354   -4.9757   -4.9599   -4.9593   -4.9227   -4.7639   -4.7251   -4.6480   -4.6471   -4.6381   -4.6251   -4.1376   -3.9807   -3.9756   -3.8979   -3.8085   -3.8007   -3.7920   -3.5992   -3.5938   -3.5682   -3.4917   -3.4751   -3.4606   -3.4225   -3.2570   -3.2405   -3.0504   -2.7604   -2.6519   -2.3578   -2.3494   -1.9268   -1.8651   -1.5544   -1.3663   -1.3478   -1.2917   -0.8806   -0.5183   -0.3138    0.3488    0.6379    0.6902    1.5490    1.6551    1.7022    2.0484    2.2352    2.2537    2.5726    2.9486    3.2850    3.3513    3.5119    3.6745    3.6947    3.6967    4.1222    4.1345    4.5288    4.9285    4.9977    5.0199    5.1918    5.3551    5.4062    5.6325    5.6632    6.2504    6.3301    6.3410    6.3928    6.5126    6.5678    6.9001    7.1999    7.9544
  0.2433  -19.0790  -19.0374  -18.8009  -18.6909  -18.2837  -18.2450  -18.1231  -17.9007  -17.8631  -17.5875  -17.3029  -17.2371  -17.0153  -16.8724  -16.3963  -16.1396  -16.1016  -16.0760  -15.8543  -15.8469  -15.8077  -15.5167  -15.3809  -15.1358  -15.0454  -14.7807  -14.6701  -14.3007  -14.2963  -13.9278  -13.5431  -13.4868  -13.4211  -13.3915  -13.3265  -12.9546  -12.9390  -12.6717  -12.5192  -12.4701  -12.2334  -12.1335  -11.7862  -11.3621  -11.3493  -11.3172  -11.2393  -11.1257  -10.8241  -10.6376  -10.1497  -10.1096  -10.0570   -9.8191   -9.6366   -9.5907   -9.4123   -9.2737   -9.2395   -9.1878   -8.9927   -8.8708   -8.7321   -8.6196   -8.2532   -8.0128   -7.9989   -7.8377   -7.8032   -7.7933   -7.6561   -7.3887   -7.2649   -7.1648   -7.1036   -7.0615   -6.9528   -6.9377   -6.7583   -6.7357   -6.6384   -6.6001   -6.5455   -6.4734   -6.4621   -6.3841   -6.3009   -6.1388   -6.0277   -6.0193   -5.9889   -5.9418   -5.8229   -5.7975   -5.7725   -5.6822   -5.6681   -5.6583   -5.5382   -5.4789   -5.4280   -5.4106   -5.2892   -5.1354   -4.9757   -4.9599   -4.9593   -4.9227   -4.7639   -4.7251   -4.6480   -4.6471   -4.6381   -4.6251   -4.1376   -3.9807   -3.9756   -3.8979   -3.8085   -3.8007   -3.7920   -3.5992   -3.5938   -3.5682   -3.4917   -3.4751   -3.4606   -3.4225   -3.2570   -3.2405   -3.0504   -2.7604   -2.6519   -2.3578   -2.3494   -1.9268   -1.8651   -1.5544   -1.3663   -1.3478   -1.2917   -0.8806   -0.5183   -0.3138    0.3488    0.6379    0.6902    1.5490    1.6551    1.7022    2.0484    2.2352    2.2537    2.5726    2.9486    3.2850    3.3502    3.5031    3.6750    3.6946    3.7011    4.1163    4.1325    4.0481    4.9580    5.0130    5.0219    5.0503    5.1491    5.4145    5.4768    5.7435    5.8299    6.0971    6.1908    6.3646    6.4047    6.4160    6.7188    7.5927    7.6329
