      #Energy        TDOS
      -1.89512       1.60600
      -1.86412       0.21500
      -1.83312       0.01545
      -1.80212       0.01645
      -1.77112       0.19910
      -1.73912       1.19500
      -1.70812       3.46100
      -1.67712       4.85700
      -1.64612       3.30600
      -1.61512       1.09000
      -1.58412       0.17350
      -1.55312       0.01326
      -1.52212       0.00048
      -1.49112       0.00001
      -1.46012       0.00000
      -1.42912       0.00000
      -1.39812       0.00026
      -1.36712       0.01001
      -1.33612       0.18150
      -1.30512       1.57700
      -1.27412       6.60800
      -1.24312      13.41000
      -1.21212      13.20000
      -1.18012       6.31300
      -1.14912       1.46100
      -1.11812       0.16300
      -1.08712       0.00951
      -1.05612       0.02497
      -1.02512       0.37190
      -0.99412       2.70300
      -0.96312       9.55900
      -0.93212      16.50000
      -0.90112      13.98000
      -0.87012       6.21100
      -0.83912       3.21600
      -0.80812       4.48700
      -0.77712       4.50200
      -0.74612       2.24200
      -0.71512       0.54130
      -0.68412       0.07931
      -0.65312       0.24590
      -0.62112       1.71000
      -0.59012       5.81900
      -0.55912       9.58900
      -0.52812       7.66600
      -0.49712       2.97100
      -0.46612       0.55630
      -0.43512       0.05008
      -0.40412       0.00221
      -0.37312       0.00301
      -0.34212       0.07016
      -0.31112       0.79330
      -0.28012       4.31300
      -0.24912      11.33000
      -0.21812      14.43000
      -0.18712       8.91500
      -0.15612       2.66800
      -0.12512       0.38530
      -0.09412       0.02670
      -0.06212       0.00088
      -0.03112       0.00001
      -0.00012       0.00000
       0.03088       0.00000
       0.06188       0.00000
       0.09288       0.00000
       0.12388       0.00000
       0.15488       0.00000
       0.18588       0.00000
       0.21688       0.00007
       0.24788       0.00347
       0.27888       0.07926
       0.30988       0.86620
       0.34088       4.55700
       0.37188      11.60000
       0.40288      14.34000
       0.43388       8.66800
       0.46488       3.03900
       0.49688       2.58300
       0.52788       4.61700
       0.55888       5.30900
       0.58988       6.18500
       0.62088      10.04000
       0.65188      11.57000
       0.68288       7.09200
       0.71388       2.66800
       0.74488       3.55400
       0.77588      10.03000
       0.80688      16.24000
       0.83788      17.43000
       0.86888      17.29000
       0.89988      13.58000
       0.93088       6.04000
       0.96188       1.34300
       0.99288       0.14490
       1.02388       0.00750
       1.05588       0.00019
       1.08688       0.00000
       1.11788       0.00000
       1.14888       0.00001
       1.17988       0.00037
       1.21088       0.01071
       1.24188       0.14780
       1.27288       0.97860
       1.30388       3.12700
       1.33488       4.84000
       1.36588       3.63300
       1.39688       1.32200
       1.42788       0.23220
       1.45888       0.01960
       1.48988       0.00079
       1.52088       0.00002
       1.55188       0.00000
       1.58288       0.00000
       1.61488       0.00000
       1.64588       0.00000
       1.67688       0.00000
       1.70788       0.00007
       1.73888       0.00284
       1.76988       0.05344
       1.80088       0.48230
       1.83188       2.10600
       1.86288       4.62600
       1.89388       6.34200
       1.92488       9.50500
       1.95588      14.34000
       1.98688      12.76000
       2.01788       5.68400
       2.04888       1.43200
       2.07988       1.36600
       2.11088       3.59100
       2.14188       5.53700
       2.17388       6.63400
       2.20488       9.21000
       2.23588      10.25000
       2.26688       9.61900
       2.29788      15.76000
       2.32888      25.53000
       2.35988      24.43000
       2.39088      12.98000
       2.42188       4.53600
       2.45288       2.67000
       2.48388       2.29900
       2.51488       1.14900
       2.54588       0.34000
       2.57688       0.67930
       2.60788       3.67000
       2.63888      11.14000
       2.66988      18.06000
       2.70088      15.36000
       2.73288       6.68600
       2.76388       1.45400
       2.79488       0.15530
       2.82588       0.00804
       2.85688       0.00064
       2.88788       0.01361
       2.91888       0.20300
       2.94988       1.47600
       2.98088       5.26800
       3.01188       9.28000
       3.04288       8.10400
       3.07388       3.80200
       3.10488       3.09800
       3.13588       8.41600
       3.16688      14.27000
       3.19788      11.84000
       3.22888       4.78000
       3.25988       1.18000
       3.29188       2.08500
       3.32288       7.60300
       3.35388      14.16000
       3.38488      13.72000
       3.41588       8.95300
       3.44688       5.98700
       3.47788       3.33700
       3.50888       1.04200
       3.53988       0.16110
       3.57088       0.01296
       3.60188       0.02024
       3.63288       0.19440
       3.66388       0.91790
       3.69488       2.09900
       3.72588       2.41200
       3.75688       2.35200
       3.78788       6.66400
       3.81888      17.71000
       3.85088      24.09000
       3.88188      16.09000
       3.91288       5.26600
       3.94388       0.97680
       3.97488       1.48700
       4.00588       7.30600
       4.03688      19.88000
       4.06788      32.68000
       4.09888      37.16000
       4.12988      28.69000
       4.16088      14.70000
       4.19188      11.24000
       4.22288      18.86000
       4.25388      25.16000
       4.28488      23.07000
       4.31588      14.71000
       4.34688       6.30500
       4.37788       1.69300
       4.40988       0.25860
       4.44088       0.02319
       4.47188       0.04675
       4.50288       0.44490
       4.53388       2.64000
       4.56488      10.20000
       4.59588      23.76000
       4.62688      30.07000
       4.65788      20.19000
       4.68888       9.34400
       4.71988       5.77700
       4.75088       3.52200
       4.78188       1.58000
       4.81288       2.76600
       4.84388       8.24100
       4.87488      13.56000
       4.90588      11.62000
       4.93688       5.17600
       4.96888       1.18700
       4.99988       0.13910
       5.03088       0.03455
       5.06188       0.38370
       5.09288       2.66600
       5.12388       9.02500
       5.15488      15.60000
       5.18588      16.94000
       5.21688      18.43000
       5.24788      21.42000
       5.27888      19.81000
       5.30988      14.39000
       5.34088      14.72000
       5.37188      27.76000
       5.40288      41.32000
       5.43388      39.41000
       5.46488      28.83000
       5.49588      18.65000
       5.52788       8.63000
       5.55888       2.28800
       5.58988       0.91180
       5.62088       3.50900
       5.65188      11.60000
       5.68288      23.63000
       5.71388      30.10000
       5.74488      28.51000
       5.77588      29.55000
       5.80688      30.70000
       5.83788      22.42000
       5.86888      10.16000
       5.89988       4.73100
       5.93088       8.65100
       5.96188      14.74000
       5.99288      13.93000
       6.02388       9.17100
       6.05488       5.57700
       6.08588       3.90500
       6.11788       9.41900
       6.14888      25.97000
       6.17988      40.61000
       6.21088      35.52000
       6.24188      17.66000
       6.27288       4.90900
       6.30388       0.92460
       6.33488       1.78300
       6.36588       7.49500
       6.39688      16.61000
       6.42788      20.13000
       6.45888      14.93000
       6.48988       7.48500
       6.52088       2.45200
       6.55188       0.46310
       6.58288       0.04572
       6.61388       0.00224
       6.64488       0.00005
       6.67688       0.00000
       6.70788       0.00000
       6.73888       0.00000
       6.76988       0.00000
       6.80088       0.00000
       6.83188       0.00000
       6.86288       0.00000
       6.89388       0.00000
       6.92488       0.00000
       6.95588       0.00000
       6.98688       0.00000
       7.01788       0.00000
       7.04888       0.00000
       7.07988       0.00000
       7.11088       0.00000
       7.14188       0.00000
       7.17288       0.00000
       7.20388       0.00000
       7.23588       0.00000
       7.26688       0.00000
       7.29788       0.00000
       7.32888       0.00000
       7.35988       0.00000
       7.39088       0.00000
       7.42188       0.00000
       7.45288       0.00000
       7.48388       0.00000
       7.51488       0.00000
       7.54588       0.00000
       7.57688       0.00000
       7.60788       0.00000
       7.63888       0.00000
       7.66988       0.00000
       7.70088       0.00000
       7.73188       0.00000
       7.76288       0.00000
       7.79488       0.00000
       7.82588       0.00000
       7.85688       0.00000
       7.88788       0.00000
