      #Energy        TDOS
     -15.80134       0.00000
     -15.77034       0.00000
     -15.73834       0.00009
     -15.70734       0.00398
     -15.67534       0.08791
     -15.64434       0.94680
     -15.61234       5.15500
     -15.58134      14.94000
     -15.54934      24.94000
     -15.51834      27.36000
     -15.48634      22.28000
     -15.45534      12.57000
     -15.42434       4.51900
     -15.39234       3.67300
     -15.36134       9.94800
     -15.32934      18.44000
     -15.29834      20.46000
     -15.26634      13.19000
     -15.23534       5.52400
     -15.20334       4.79900
     -15.17234       7.60700
     -15.14034       8.75600
     -15.10934      10.25000
     -15.07734      11.92000
     -15.04634      10.16000
     -15.01434       6.33300
     -14.98334       2.63800
     -14.95234       0.61240
     -14.92034       0.11770
     -14.88934       0.37370
     -14.85734       1.36500
     -14.82634       2.52400
     -14.79434       3.56400
     -14.76334       8.95000
     -14.73134      21.22000
     -14.70034      27.93000
     -14.66834      20.14000
     -14.63734      10.74000
     -14.60534       7.55900
     -14.57434       5.36600
     -14.54234       2.47200
     -14.51134       0.64990
     -14.48034       0.09106
     -14.44834       0.02000
     -14.41734       0.15280
     -14.38534       0.80610
     -14.35434       2.11700
     -14.32234       3.59900
     -14.29134       7.12500
     -14.25934      13.26000
     -14.22834      14.05000
     -14.19634       9.57300
     -14.16534      10.71000
     -14.13334      14.66000
     -14.10234      11.04000
     -14.07034       4.29200
     -14.03934       3.00000
     -14.00834       8.39900
     -13.97634      14.29000
     -13.94534      11.66000
     -13.91334       4.52900
     -13.88234       0.83470
     -13.85034       0.07640
     -13.81934       0.08423
     -13.78734       0.81060
     -13.75634       3.82000
     -13.72434       8.54700
     -13.69334       9.11000
     -13.66134       4.63000
     -13.63034       1.19200
     -13.59834       0.76850
     -13.56734       2.71200
     -13.53634       6.65700
     -13.50434      12.96000
     -13.47334      21.19000
     -13.44134      22.46000
     -13.41034      13.22000
     -13.37834       4.11700
     -13.34734       0.70470
     -13.31534       0.65220
     -13.28434       3.65800
     -13.25234      10.57000
     -13.22134      14.54000
     -13.18934       9.52500
     -13.15834       2.96900
     -13.12634       0.43830
     -13.09534       0.03048
     -13.06434       0.00100
     -13.03234       0.00073
     -13.00134       0.02563
     -12.96934       0.43290
     -12.93834       3.44800
     -12.90634      13.03000
     -12.87534      23.47000
     -12.84334      20.32000
     -12.81234       9.48400
     -12.78034       6.46400
     -12.74934      10.10000
     -12.71734      10.78000
     -12.68634       6.72400
     -12.65434       5.26100
     -12.62334      10.46000
     -12.59234      14.88000
     -12.56034      12.22000
     -12.52934      11.46000
     -12.49734      14.75000
     -12.46634      11.86000
     -12.43434       5.27100
     -12.40334       4.67500
     -12.37134      10.86000
     -12.34034      14.51000
     -12.30834       9.30500
     -12.27734       2.83800
     -12.24534       0.41010
     -12.21434       0.02793
     -12.18234       0.00231
     -12.15134       0.03640
     -12.12034       0.45760
     -12.08834       2.89300
     -12.05734       9.43900
     -12.02534      16.40000
     -11.99434      15.70000
     -11.96234       8.50400
     -11.93134       2.61800
     -11.89934       0.75000
     -11.86834       2.42900
     -11.83634       8.49600
     -11.80534      14.37000
     -11.77334      12.00000
     -11.74234       7.51600
     -11.71034      10.55000
     -11.67934      14.62000
     -11.64834      10.37000
     -11.61634       3.65100
     -11.58534       1.54700
     -11.55334       3.20900
     -11.52234       4.84600
     -11.49034       3.53200
     -11.45934       1.22500
     -11.42734       0.20140
     -11.39634       0.01630
     -11.36434       0.02419
     -11.33334       0.38560
     -11.30134       3.03000
     -11.27034      11.62000
     -11.23934      22.05000
     -11.20734      20.91000
     -11.17634       9.97700
     -11.14434       2.77500
     -11.11334       2.84500
     -11.08134       8.71000
     -11.05034      16.90000
     -11.01834      19.30000
     -10.98734      13.95000
     -10.95534      10.51000
     -10.92434      10.33000
     -10.89234       7.19000
     -10.86134       5.97500
     -10.82934      14.12000
     -10.79834      25.76000
     -10.76734      26.02000
     -10.73534      16.15000
     -10.70434       8.11100
     -10.67234       3.53200
     -10.64134       0.97500
     -10.60934       0.13790
     -10.57834       0.00987
     -10.54634       0.01863
     -10.51534       0.29840
     -10.48334       2.28500
     -10.45234       8.28200
     -10.42034      14.27000
     -10.38934      11.71000
     -10.35734       4.57800
     -10.32634       0.84870
     -10.29534       0.08091
     -10.26334       0.13520
     -10.23234       1.28000
     -10.20034       6.27400
     -10.16934      16.16000
     -10.13734      22.38000
     -10.10634      16.60000
     -10.07434       6.43300
     -10.04334       1.47400
     -10.01134       2.02300
      -9.98034       7.75100
      -9.94834      15.44000
      -9.91734      15.86000
      -9.88534       9.61800
      -9.85434       4.89900
      -9.82334       5.11100
      -9.79134      10.90000
      -9.76034      17.08000
      -9.72834      17.06000
      -9.69734      14.42000
      -9.66534      11.87000
      -9.63434       8.71100
      -9.60234       6.50400
      -9.57134       9.08000
      -9.53934      19.26000
      -9.50834      26.97000
      -9.47634      21.91000
      -9.44534      12.23000
      -9.41334       6.52100
      -9.38234       2.96400
      -9.35134       0.78960
      -9.31934       0.23600
      -9.28834       0.94210
      -9.25634       3.08400
      -9.22534       4.83700
      -9.19334       3.68100
      -9.16234       2.08400
      -9.13034       4.74700
      -9.09934      13.00000
